# Frame C-Contacts All-Contacts
125880 26 373
125890 8 380
125900 15 391
125910 14 371
125920 13 379
125930 6 361
125940 5 374
125950 2 372
125960 0 408
125970 1 414
125980 14 392
125990 11 382
126000 4 355
126010 24 406
126020 23 397
126030 18 362
126040 19 412
126050 1 384
126060 1 359
126070 1 389
126080 2 384
126090 0 373
126100 1 399
126110 8 352
126120 4 363
126130 8 371
126140 7 357
126150 8 392
126160 3 409
126170 13 389
126180 6 423
126190 26 394
126200 14 406
126210 13 399
126220 1 375
126230 0 396
126240 6 402
126250 22 380
126260 24 426
126270 13 395
126280 22 390
126290 13 384
126300 10 383
126310 6 404
126320 10 367
126330 18 398
126340 36 438
126350 14 396
126360 17 388
126370 10 429
126380 13 394
126390 21 387
126400 47 425
126410 35 439
126420 41 432
126430 35 426
126440 17 397
126450 37 400
126460 35 424
126470 28 411
126480 39 419
126490 30 421
126500 34 413
126510 51 435
126520 58 451
126530 62 417
126540 40 430
126550 51 413
126560 43 414
126570 46 435
126580 64 448
126590 66 454
126600 51 419
126610 57 444
126620 48 414
126630 47 444
126640 27 397
126650 45 404
126660 57 414
126670 68 414
126680 84 484
126690 75 470
126700 69 446
126710 67 450
126720 53 416
126730 45 418
126740 46 434
126750 33 434
126760 52 418
126770 32 382
126780 29 419
126790 36 415
126800 23 404
126810 26 411
126820 28 382
126830 34 434
126840 46 401
126850 72 458
126860 65 426
126870 93 475
126880 87 486
126890 70 450
126900 57 459
126910 96 477
126920 97 456
126930 62 424
126940 80 454
126950 92 483
126960 59 462
126970 41 429
126980 52 435
126990 54 463
127000 33 436
127010 34 405
127020 50 451
127030 54 429
127040 45 410
127050 51 452
127060 27 389
127070 18 405
127080 36 405
127090 23 435
127100 29 429
127110 65 458
127120 71 463
127130 68 458
127140 65 447
127150 53 410
127160 21 414
127170 43 376
127180 34 368
127190 39 388
127200 58 394
127210 63 447
127220 32 400
127230 48 438
127240 51 436
127250 26 371
127260 27 413
127270 41 410
127280 32 417
127290 31 394
127300 33 426
127310 26 391
127320 32 407
127330 37 402
127340 32 400
127350 34 428
127360 29 385
127370 23 342
127380 28 384
127390 23 383
127400 25 374
127410 30 379
127420 35 421
127430 41 419
127440 22 436
127450 20 408
127460 32 383
127470 22 406
127480 23 399
127490 31 410
127500 10 333
127510 12 389
127520 8 374
127530 7 387
127540 7 378
127550 3 393
127560 12 381
127570 13 394
127580 19 407
127590 8 397
127600 1 393
127610 11 379
127620 18 388
127630 12 357
127640 12 373
127650 20 397
127660 10 385
127670 19 393
127680 27 390
127690 14 372
127700 4 363
127710 7 349
127720 16 384
127730 16 403
127740 8 378
127750 8 372
127760 10 395
127770 10 414
127780 4 382
127790 9 393
127800 21 405
127810 13 406
127820 18 360
127830 17 373
127840 15 396
127850 8 379
127860 20 388
127870 21 436
127880 23 430
127890 17 382
127900 22 406
127910 20 408
127920 19 397
127930 39 438
127940 28 401
127950 67 489
127960 49 450
127970 56 400
127980 73 459
127990 69 442
128000 48 419
128010 51 437
128020 40 433
128030 29 405
128040 28 420
128050 28 406
128060 14 394
128070 18 422
128080 24 385
128090 32 425
128100 35 420
128110 34 434
128120 42 473
128130 37 418
128140 19 415
128150 36 407
128160 39 440
128170 26 391
128180 42 409
128190 24 424
128200 49 404
128210 34 422
128220 45 445
128230 41 427
128240 27 441
128250 48 430
128260 22 438
128270 20 398
128280 49 480
128290 40 434
128300 53 472
128310 36 418
128320 30 376
128330 47 442
128340 56 455
128350 30 435
128360 16 419
128370 28 424
128380 21 386
128390 22 393
128400 21 411
128410 38 406
128420 44 423
128430 27 425
128440 15 393
128450 60 485
128460 32 468
128470 35 440
128480 37 460
128490 42 430
128500 25 443
128510 42 427
128520 20 390
128530 17 408
128540 33 408
128550 16 357
128560 14 414
128570 26 408
128580 22 412
128590 28 407
128600 17 442
128610 31 395
128620 28 413
128630 48 414
128640 57 444
128650 64 473
128660 59 413
128670 49 401
128680 58 426
128690 50 405
128700 62 432
128710 52 429
128720 30 411
128730 13 407
128740 46 408
128750 42 447
128760 29 429
128770 25 421
128780 15 441
128790 28 412
128800 26 408
128810 24 393
128820 38 409
128830 56 438
128840 49 386
128850 56 445
128860 47 448
128870 36 431
128880 49 448
128890 50 429
128900 44 427
128910 50 437
128920 51 431
128930 43 459
128940 34 433
128950 38 402
128960 47 435
128970 54 439
128980 48 433
128990 53 463
129000 69 449
129010 77 505
129020 59 437
129030 53 459
129040 59 460
129050 55 389
129060 48 382
129070 72 443
129080 50 412
129090 55 405
129100 73 444
129110 44 416
129120 59 421
129130 61 409
129140 59 453
129150 55 422
129160 46 386
129170 46 437
129180 50 453
129190 64 476
129200 36 397
129210 26 408
129220 41 407
129230 26 372
129240 16 394
129250 41 422
129260 39 402
129270 36 431
129280 36 401
129290 29 372
129300 22 353
129310 23 369
129320 43 375
129330 52 438
129340 51 394
129350 21 391
129360 38 386
129370 58 412
129380 3 356
129390 23 375
129400 23 392
129410 13 385
129420 14 381
129430 17 377
129440 11 349
129450 2 356
129460 0 376
129470 2 351
129480 3 366
129490 14 391
129500 4 385
129510 8 385
129520 22 386
129530 18 391
129540 17 382
129550 21 401
129560 20 410
129570 12 364
129580 20 383
129590 18 396
129600 17 383
129610 26 420
129620 11 392
129630 27 406
129640 29 395
129650 30 428
129660 19 407
129670 28 383
129680 26 365
129690 54 392
129700 61 452
129710 52 408
129720 49 414
129730 60 453
129740 48 416
129750 73 437
129760 49 437
129770 61 449
129780 43 441
129790 55 446
129800 45 440
129810 40 432
129820 48 418
129830 35 448
129840 46 430
129850 62 446
129860 39 441
129870 36 433
129880 30 407
129890 48 429
129900 50 434
129910 47 395
129920 46 441
129930 55 422
129940 36 440
129950 43 409
129960 48 410
129970 32 399
129980 47 437
129990 27 396
130000 41 441
130010 34 410
130020 48 440
130030 52 438
130040 44 446
130050 29 397
130060 31 432
130070 24 396
130080 34 407
130090 33 397
130100 37 434
130110 38 448
130120 50 434
130130 44 432
130140 44 433
130150 36 396
130160 23 414
130170 22 416
130180 45 402
130190 25 388
130200 21 409
130210 44 457
130220 33 403
130230 54 442
130240 46 450
130250 36 440
130260 44 430
130270 52 453
130280 39 450
130290 67 464
130300 32 440
130310 49 428
130320 59 446
130330 40 411
130340 53 432
130350 45 415
130360 50 459
130370 49 425
130380 54 448
130390 40 410
130400 64 457
130410 58 436
130420 53 405
130430 70 419
130440 66 421
130450 64 415
130460 64 422
130470 80 425
130480 64 432
130490 49 404
130500 82 465
130510 86 474
130520 73 432
130530 57 429
130540 78 461
130550 65 428
130560 74 445
130570 53 414
130580 48 389
130590 42 400
130600 39 420
130610 36 394
130620 43 424
130630 34 431
130640 41 423
130650 49 412
130660 32 414
130670 33 377
130680 43 446
130690 45 402
130700 43 399
130710 38 408
130720 32 426
130730 57 447
130740 28 387
130750 24 399
130760 46 425
130770 38 436
130780 29 419
130790 39 414
130800 33 426
130810 31 418
130820 29 409
130830 33 405
130840 35 423
130850 53 368
130860 51 428
130870 42 411
130880 44 418
130890 36 408
130900 53 421
130910 52 419
130920 65 458
130930 51 432
130940 36 422
130950 45 406
130960 49 454
130970 44 416
130980 43 441
130990 38 421
131000 41 405
131010 60 442
131020 42 431
131030 40 410
131040 58 452
131050 59 497
131060 53 435
131070 45 383
131080 44 414
131090 45 419
131100 36 441
131110 50 437
131120 47 430
131130 42 422
131140 48 419
131150 40 431
131160 43 455
131170 35 407
131180 44 437
131190 49 446
131200 44 421
131210 48 460
131220 39 452
131230 37 468
131240 49 457
131250 61 482
131260 37 415
131270 37 426
131280 63 441
131290 57 452
131300 39 420
131310 34 436
131320 48 403
131330 65 460
131340 32 419
131350 60 439
131360 41 415
131370 45 462
131380 73 483
131390 63 441
131400 61 424
131410 75 464
131420 58 456
131430 69 476
131440 95 519
131450 59 447
131460 89 491
131470 98 518
131480 94 503
131490 89 505
131500 81 502
131510 86 492
131520 73 489
131530 60 472
131540 74 488
131550 59 442
131560 69 464
131570 41 446
131580 46 416
131590 72 465
131600 93 432
131610 74 418
131620 106 532
131630 118 513
131640 104 464
131650 102 490
131660 117 473
131670 103 468
131680 103 479
131690 103 460
131700 103 506
131710 94 480
131720 97 433
131730 103 480
131740 89 436
131750 94 462
131760 99 475
131770 82 476
131780 83 468
131790 77 454
131800 84 481
131810 90 455
131820 93 471
131830 64 431
131840 82 467
131850 72 455
131860 64 447
131870 61 444
131880 56 445
131890 52 460
131900 62 431
131910 49 452
131920 51 425
131930 64 383
131940 53 399
131950 94 443
131960 75 469
131970 85 464
131980 79 481
131990 48 425
132000 46 478
132010 41 409
132020 59 440
132030 47 448
132040 77 462
132050 48 444
132060 48 418
132070 63 424
132080 56 431
132090 46 424
132100 60 446
132110 51 425
132120 66 438
132130 50 469
132140 76 468
132150 85 470
132160 59 454
132170 50 446
132180 30 378
132190 30 409
132200 38 424
132210 39 404
132220 28 381
132230 37 412
132240 34 373
132250 27 415
132260 30 388
132270 23 408
132280 11 383
132290 44 411
132300 38 422
132310 28 421
132320 32 425
132330 32 421
132340 30 391
132350 32 408
132360 27 396
132370 48 435
132380 41 452
132390 50 411
132400 50 401
132410 46 417
132420 50 416
132430 37 447
132440 59 465
132450 39 435
132460 48 439
132470 48 473
132480 42 394
132490 36 390
132500 33 418
132510 43 421
132520 34 430
132530 38 434
132540 39 414
132550 40 392
132560 22 363
132570 35 403
132580 51 412
132590 34 388
132600 39 403
132610 39 401
132620 30 406
132630 35 424
132640 50 450
132650 41 414
132660 40 423
132670 41 408
132680 45 444
132690 46 404
132700 33 384
132710 37 406
132720 38 439
132730 50 397
132740 58 434
132750 64 414
132760 39 436
132770 51 423
132780 39 421
132790 32 421
132800 57 416
132810 50 451
132820 63 440
132830 55 429
132840 34 413
132850 44 404
132860 51 440
132870 33 415
132880 47 468
132890 68 474
132900 63 437
132910 54 442
132920 35 416
132930 62 437
132940 38 443
132950 41 406
132960 55 439
132970 33 417
132980 47 386
132990 47 435
133000 45 394
133010 46 387
133020 52 402
133030 69 430
133040 51 421
133050 55 404
133060 71 438
133070 46 404
133080 45 405
133090 63 429
133100 56 455
133110 42 406
133120 44 403
133130 61 434
133140 68 449
133150 55 426
133160 56 413
133170 37 417
133180 38 408
133190 48 384
133200 44 405
133210 32 403
133220 38 420
133230 38 387
133240 34 412
133250 23 388
133260 20 419
133270 23 423
133280 30 421
133290 16 432
133300 30 422
133310 48 423
133320 42 447
133330 38 445
133340 35 438
133350 39 406
133360 39 413
133370 56 420
133380 41 401
133390 33 404
133400 27 387
133410 35 442
133420 37 432
133430 16 442
133440 18 402
133450 44 448
133460 33 433
133470 46 413
133480 42 411
133490 40 376
133500 36 400
133510 39 438
133520 43 427
133530 21 390
133540 26 426
133550 64 426
133560 59 416
133570 59 443
133580 52 434
133590 59 415
133600 46 425
133610 61 453
133620 44 418
133630 57 464
133640 50 413
133650 46 431
133660 54 461
133670 33 407
133680 25 377
133690 24 396
133700 29 392
133710 24 396
133720 37 374
133730 57 442
133740 37 401
133750 29 410
133760 60 444
133770 40 450
133780 33 418
133790 33 431
133800 36 418
133810 34 412
133820 29 422
133830 32 423
133840 25 408
133850 41 393
133860 32 408
133870 33 430
133880 43 439
133890 50 469
133900 48 444
133910 72 451
133920 72 462
133930 54 443
133940 111 494
133950 65 485
133960 94 484
133970 70 469
133980 79 496
133990 91 471
134000 82 493
134010 58 421
134020 75 493
134030 91 503
134040 65 453
134050 87 495
134060 56 444
134070 36 421
134080 34 457
134090 58 480
134100 86 471
134110 43 455
134120 41 408
134130 56 482
134140 33 424
134150 25 431
134160 33 405
134170 51 428
134180 55 430
134190 28 396
134200 37 448
134210 50 458
134220 45 434
134230 52 416
134240 17 416
134250 36 415
134260 87 476
134270 71 427
134280 42 413
134290 18 408
134300 62 431
134310 41 433
134320 43 432
134330 31 400
134340 45 393
134350 45 389
134360 62 400
134370 50 403
134380 34 401
134390 47 403
134400 46 380
134410 40 408
134420 40 397
134430 43 395
134440 41 411
134450 32 402
134460 31 392
134470 35 397
134480 33 418
134490 48 416
134500 49 467
134510 43 458
134520 48 418
134530 45 419
134540 58 411
134550 49 428
134560 53 427
134570 57 450
134580 53 403
134590 44 386
134600 51 396
134610 50 409
134620 29 406
134630 58 412
134640 48 403
134650 58 437
134660 58 449
134670 26 387
134680 46 396
134690 43 400
134700 33 398
134710 38 386
134720 40 409
134730 59 442
134740 50 456
134750 42 438
134760 58 465
134770 45 401
134780 30 392
134790 20 389
134800 20 396
134810 21 405
134820 19 427
134830 17 378
134840 29 391
134850 30 403
134860 43 435
134870 38 435
134880 44 418
134890 49 426
134900 49 440
134910 36 386
134920 68 433
134930 54 422
134940 52 454
134950 56 428
134960 58 460
134970 43 432
134980 51 422
134990 44 457
135000 58 440
135010 48 453
135020 57 443
135030 66 456
135040 33 408
135050 31 413
135060 45 411
135070 28 384
135080 32 379
135090 32 410
135100 38 380
135110 33 393
135120 50 460
135130 21 414
135140 9 394
135150 22 427
135160 11 380
135170 23 364
135180 8 381
135190 1 362
135200 24 392
135210 21 398
135220 25 393
135230 27 377
135240 34 421
135250 43 418
135260 46 415
135270 63 430
135280 46 430
135290 60 449
135300 55 445
135310 21 383
135320 34 392
135330 37 413
135340 30 400
135350 37 440
135360 37 434
135370 28 401
135380 36 415
135390 22 415
135400 23 424
135410 37 426
135420 38 402
135430 39 437
135440 29 401
135450 61 428
135460 65 448
135470 52 431
135480 47 439
135490 24 406
135500 42 417
135510 59 423
135520 42 453
135530 32 385
135540 47 422
135550 29 412
135560 47 422
135570 65 463
135580 58 434
135590 67 467
135600 43 429
135610 40 417
135620 44 388
135630 62 455
135640 54 416
135650 51 454
135660 60 427
135670 80 480
135680 72 439
135690 43 418
135700 62 451
135710 50 423
135720 73 433
135730 54 407
135740 49 442
135750 49 437
135760 46 402
135770 44 429
135780 41 432
135790 37 429
135800 57 433
135810 49 387
135820 59 429
135830 48 416
135840 25 408
135850 26 390
135860 18 391
135870 57 446
135880 48 430
135890 66 450
135900 65 449
135910 61 478
135920 39 446
135930 27 399
135940 37 439
135950 52 431
135960 27 418
135970 23 395
135980 23 377
135990 30 378
136000 30 408
136010 37 423
136020 54 446
136030 36 409
136040 30 434
136050 26 421
136060 31 386
136070 20 399
136080 58 417
136090 42 438
136100 38 415
136110 41 435
136120 55 457
136130 32 401
136140 23 347
136150 30 436
136160 34 408
136170 38 409
136180 36 453
136190 48 395
136200 35 428
136210 38 373
136220 35 407
136230 36 393
136240 38 442
136250 26 423
136260 19 409
136270 17 376
136280 26 388
136290 20 387
136300 18 367
136310 35 385
136320 43 412
136330 21 413
136340 32 430
136350 48 429
136360 37 438
136370 20 376
136380 25 421
136390 13 404
136400 32 410
136410 45 437
136420 45 419
136430 49 423
136440 58 453
136450 70 466
136460 52 446
136470 48 407
136480 42 370
136490 46 406
136500 51 431
136510 60 434
136520 40 414
136530 45 410
136540 53 424
136550 50 445
136560 33 415
136570 36 422
136580 40 439
136590 32 389
136600 39 404
136610 30 417
136620 54 425
136630 43 448
136640 42 431
136650 53 421
136660 48 429
136670 65 444
136680 32 420
136690 28 404
136700 9 386
136710 19 400
136720 9 361
136730 60 415
136740 61 451
136750 86 473
136760 74 474
136770 79 446
136780 69 441
136790 94 487
136800 75 460
136810 105 491
136820 76 440
136830 77 462
136840 89 472
136850 88 499
136860 82 427
136870 74 429
136880 66 476
136890 77 488
136900 74 459
136910 71 446
136920 70 470
136930 77 433
136940 81 474
136950 74 488
136960 69 483
136970 39 447
136980 70 432
136990 46 405
137000 54 437
137010 47 457
137020 36 416
137030 21 419
137040 26 406
137050 19 400
137060 25 387
137070 31 400
137080 21 413
137090 18 407
137100 35 424
137110 25 401
137120 36 432
137130 46 405
137140 29 378
137150 16 376
137160 30 388
137170 28 427
137180 42 438
137190 32 421
137200 37 395
137210 25 389
137220 34 430
137230 25 412
137240 55 402
137250 32 397
137260 22 405
137270 17 399
137280 39 413
137290 30 411
137300 38 422
137310 51 454
137320 55 472
137330 29 407
137340 51 437
137350 45 429
137360 30 424
137370 36 434
137380 28 407
137390 36 391
137400 38 422
137410 40 410
137420 42 406
137430 35 419
137440 51 426
137450 38 418
137460 30 427
137470 54 443
137480 40 407
137490 27 411
137500 34 447
137510 39 410
137520 28 401
137530 20 378
137540 33 404
137550 39 415
137560 34 404
137570 36 426
137580 34 407
137590 41 410
137600 69 463
137610 35 401
137620 31 392
137630 15 385
137640 30 437
137650 18 379
137660 45 400
137670 58 452
137680 66 404
137690 103 488
137700 58 457
137710 72 476
137720 68 437
137730 68 447
137740 55 440
137750 71 473
137760 79 460
137770 72 456
137780 65 457
137790 61 423
137800 74 457
137810 93 455
137820 58 399
137830 58 432
137840 78 492
137850 52 419
137860 57 422
137870 69 373
137880 78 465
137890 92 484
137900 67 420
137910 84 450
137920 117 465
137930 97 444
137940 103 477
137950 86 457
137960 94 470
137970 125 489
137980 63 422
137990 65 447
138000 71 472
138010 66 455
138020 91 477
138030 78 483
138040 60 450
138050 62 424
138060 72 476
138070 69 437
138080 64 463
138090 75 468
138100 74 456
138110 60 427
138120 70 461
138130 70 423
138140 108 497
138150 82 469
138160 85 476
138170 80 432
138180 107 497
138190 100 466
138200 108 487
138210 114 503
138220 82 463
138230 104 488
138240 81 430
138250 93 477
138260 85 446
138270 71 414
138280 82 433
138290 67 390
138300 72 428
138310 94 453
138320 79 437
138330 81 467
138340 89 451
138350 70 419
138360 72 444
138370 63 414
138380 97 449
138390 56 418
138400 67 410
138410 71 428
138420 83 458
138430 72 439
138440 71 432
138450 74 428
138460 70 423
138470 58 400
138480 59 424
138490 71 428
138500 70 459
138510 45 408
138520 70 442
138530 68 440
138540 79 454
138550 73 448
138560 94 484
138570 74 451
138580 76 434
138590 70 453
138600 77 473
138610 61 436
138620 84 433
138630 83 458
138640 69 436
138650 68 437
138660 90 448
138670 90 452
138680 99 481
138690 75 413
138700 71 404
138710 77 448
138720 84 465
138730 66 454
138740 67 417
138750 60 425
138760 59 440
138770 99 426
138780 73 441
138790 70 432
138800 65 415
138810 69 433
138820 70 462
138830 80 434
138840 69 461
138850 76 465
138860 86 461
138870 82 458
138880 71 431
138890 83 433
138900 99 455
138910 76 444
138920 95 458
138930 73 438
138940 76 445
138950 89 468
138960 64 423
138970 75 437
138980 95 478
138990 88 439
139000 104 459
139010 66 415
139020 70 440
139030 92 446
139040 70 430
139050 88 449
139060 65 419
139070 71 400
139080 75 411
139090 71 434
139100 81 435
139110 92 461
139120 87 439
139130 76 446
139140 88 472
139150 99 467
139160 67 449
139170 91 464
139180 72 433
139190 64 433
139200 63 423
139210 64 440
139220 73 419
139230 66 445
139240 84 459
139250 72 435
139260 78 466
139270 91 450
139280 76 449
139290 77 453
139300 89 481
139310 64 455
139320 112 490
139330 98 455
139340 89 482
139350 82 456
139360 73 462
139370 87 467
139380 82 466
139390 99 483
139400 100 458
139410 83 435
139420 87 452
139430 87 447
139440 84 434
139450 71 473
139460 90 483
139470 66 429
139480 84 427
139490 92 455
139500 82 480
139510 86 458
139520 76 435
139530 87 430
139540 95 451
139550 72 441
139560 93 463
139570 87 424
139580 91 466
139590 76 425
139600 73 434
139610 84 462
139620 80 467
139630 76 447
139640 93 454
139650 81 412
139660 62 430
139670 86 430
139680 72 447
139690 70 412
139700 87 492
139710 71 420
139720 83 437
139730 70 423
139740 100 481
139750 96 465
139760 90 437
139770 102 449
139780 149 522
139790 112 484
139800 103 492
139810 75 442
139820 88 442
139830 77 443
139840 86 431
139850 92 470
139860 90 460
139870 87 412
139880 68 459
139890 80 450
139900 76 470
139910 83 415
139920 70 439
139930 66 435
139940 80 431
139950 79 452
139960 77 472
139970 82 467
139980 104 477
139990 74 452
140000 64 457
140010 89 468
140020 85 452
140030 71 440
140040 65 425
140050 76 462
140060 74 455
140070 84 453
140080 90 460
140090 76 442
140100 74 425
140110 82 453
140120 81 479
140130 80 478
140140 71 418
140150 88 451
140160 66 441
140170 83 461
140180 98 478
140190 118 528
140200 101 459
140210 86 448
140220 85 444
140230 94 483
140240 70 432
140250 82 466
140260 82 451
140270 73 430
140280 76 484
140290 85 451
140300 81 454
140310 76 451
140320 83 440
140330 79 465
140340 81 440
140350 79 449
140360 93 454
140370 99 473
140380 83 471
140390 90 479
140400 64 423
140410 76 447
140420 85 463
140430 62 414
140440 63 412
140450 81 432
140460 76 456
140470 88 479
140480 86 467
140490 104 472
140500 93 457
140510 85 442
140520 99 449
140530 96 435
140540 81 432
140550 70 434
140560 101 461
140570 102 446
140580 118 491
140590 125 482
140600 87 446
140610 89 420
140620 91 450
140630 80 471
140640 66 449
140650 72 487
140660 100 473
140670 105 499
140680 117 489
140690 119 495
140700 62 429
140710 102 482
140720 131 532
140730 118 477
140740 73 480
140750 120 482
140760 102 486
140770 86 490
140780 88 476
140790 88 482
140800 62 468
140810 101 498
140820 92 473
140830 105 466
140840 90 436
140850 82 458
140860 99 510
140870 75 462
140880 63 456
140890 93 453
140900 81 500
140910 62 431
140920 86 469
140930 64 451
140940 87 490
140950 59 484
140960 92 505
140970 100 524
140980 84 473
140990 79 430
141000 62 449
141010 77 477
141020 67 417
141030 77 460
141040 75 452
141050 53 401
141060 81 452
141070 69 440
141080 64 403
141090 76 440
141100 50 407
141110 94 456
141120 75 408
141130 64 448
141140 60 422
141150 69 439
141160 77 459
141170 84 495
141180 96 447
141190 90 458
141200 108 489
141210 94 483
141220 89 469
141230 104 482
141240 72 463
141250 75 447
141260 91 449
141270 69 457
141280 62 404
141290 81 469
141300 72 419
141310 85 426
141320 78 435
141330 72 403
141340 86 462
141350 84 439
141360 93 434
141370 82 434
141380 98 476
141390 100 472
141400 79 443
141410 101 475
141420 98 466
141430 115 442
141440 98 466
141450 90 450
141460 104 499
141470 105 475
141480 93 459
141490 111 461
141500 105 468
141510 85 436
141520 94 450
141530 121 507
141540 95 454
141550 101 448
141560 117 488
141570 92 406
141580 108 445
141590 108 431
141600 102 466
141610 99 485
141620 102 483
141630 105 496
141640 100 497
141650 98 435
141660 125 514
141670 118 490
141680 113 467
141690 96 427
141700 84 409
141710 100 463
141720 124 497
141730 98 442
141740 109 478
141750 108 498
141760 102 473
141770 112 492
141780 118 501
141790 101 473
141800 100 469
141810 86 468
141820 109 488
141830 84 470
141840 82 494
141850 81 447
141860 92 485
141870 74 456
141880 100 502
141890 95 527
141900 101 491
141910 77 443
141920 111 470
141930 71 435
141940 67 427
141950 64 426
141960 85 461
141970 87 434
141980 83 445
141990 63 430
142000 94 447
142010 125 516
142020 84 437
142030 88 416
142040 91 452
142050 77 425
142060 96 464
142070 97 435
142080 83 441
142090 98 449
142100 78 451
142110 85 473
142120 78 452
142130 82 436
142140 96 458
142150 77 412
142160 82 410
142170 68 384
142180 77 422
142190 87 435
142200 101 456
142210 65 408
142220 84 411
142230 60 431
142240 58 447
142250 77 420
142260 68 403
142270 93 441
142280 81 449
142290 75 453
142300 71 460
142310 85 441
142320 93 418
142330 76 451
142340 72 406
142350 81 481
142360 86 472
142370 63 425
142380 80 438
142390 78 415
142400 87 430
142410 82 438
142420 97 449
142430 70 391
142440 60 410
142450 82 419
142460 67 420
142470 77 460
142480 72 423
142490 70 433
142500 63 440
142510 79 446
142520 85 445
142530 85 444
142540 90 447
142550 77 428
142560 70 428
142570 80 453
142580 79 447
142590 60 424
142600 94 465
142610 79 444
142620 70 465
142630 71 471
142640 56 416
142650 72 443
142660 88 431
142670 69 422
142680 78 455
142690 93 491
142700 65 466
142710 85 456
142720 74 413
142730 81 452
142740 69 459
142750 88 458
142760 50 412
142770 62 445
142780 69 441
142790 68 438
142800 63 452
142810 80 469
142820 59 447
142830 60 439
142840 83 470
142850 71 426
142860 90 491
142870 90 451
142880 85 473
142890 87 484
142900 90 465
142910 96 504
142920 105 483
142930 85 462
142940 81 469
142950 85 453
142960 87 499
142970 71 454
142980 87 479
142990 73 429
143000 90 482
143010 68 455
143020 55 439
143030 53 436
143040 72 450
143050 61 465
143060 65 430
143070 60 445
143080 78 451
143090 86 467
143100 77 485
143110 55 436
143120 76 464
143130 79 474
143140 76 438
143150 72 496
143160 75 433
143170 80 494
143180 74 479
143190 73 477
143200 71 485
143210 87 476
143220 82 496
143230 91 481
143240 98 511
143250 114 498
143260 99 475
143270 73 498
143280 78 480
143290 99 503
143300 110 519
143310 98 473
143320 82 463
143330 91 491
143340 76 475
143350 92 510
143360 88 514
143370 99 447
143380 85 473
143390 76 465
143400 61 443
143410 81 488
143420 66 438
143430 61 444
143440 64 416
143450 87 463
143460 82 461
143470 83 454
143480 85 446
143490 72 450
143500 78 462
143510 78 453
143520 74 451
143530 62 459
143540 72 426
143550 91 438
143560 80 448
143570 61 449
143580 78 438
143590 76 437
143600 98 455
143610 98 467
143620 78 439
143630 73 429
143640 76 465
143650 79 454
143660 69 431
143670 91 473
143680 98 485
143690 90 481
143700 87 476
143710 105 457
143720 81 456
143730 84 465
143740 90 442
143750 75 445
143760 68 432
143770 87 473
143780 89 451
143790 96 484
143800 80 466
143810 85 481
143820 110 509
143830 89 489
143840 83 461
143850 69 443
143860 80 415
143870 95 491
143880 93 471
143890 83 504
143900 89 448
143910 86 468
143920 79 442
143930 86 474
143940 83 491
143950 84 468
143960 83 473
143970 66 445
143980 85 444
143990 87 444
144000 143 488
144010 156 498
144020 143 482
144030 132 467
144040 156 462
144050 128 450
144060 129 442
144070 137 467
144080 167 498
144090 122 470
144100 163 492
144110 157 482
144120 144 493
144130 143 479
144140 149 479
144150 155 513
144160 144 483
144170 141 447
144180 159 472
144190 165 473
144200 161 499
144210 157 471
144220 149 480
144230 142 459
144240 152 450
144250 142 468
144260 134 458
144270 136 430
144280 165 462
144290 160 464
144300 152 498
144310 164 491
144320 159 507
144330 138 510
144340 164 533
144350 134 480
144360 127 459
144370 133 492
144380 142 471
144390 157 534
144400 133 484
144410 168 514
144420 151 476
144430 144 492
144440 135 482
144450 160 543
144460 152 492
144470 130 503
144480 130 525
144490 119 467
144500 156 492
144510 150 496
144520 110 453
144530 136 492
144540 139 448
144550 135 461
144560 141 465
144570 130 415
144580 144 472
144590 142 454
144600 165 482
144610 162 500
144620 130 440
144630 160 491
144640 126 454
144650 128 446
144660 149 471
144670 144 479
144680 145 473
144690 109 420
144700 146 479
144710 144 470
144720 161 492
144730 112 418
144740 149 430
144750 137 432
144760 187 527
144770 139 450
144780 163 520
144790 159 447
144800 97 409
144810 125 449
144820 137 463
144830 130 437
144840 125 436
144850 142 439
144860 157 473
144870 175 495
144880 176 474
144890 156 462
144900 169 483
144910 140 435
144920 168 455
144930 180 485
144940 146 454
144950 150 465
144960 139 418
144970 172 476
144980 131 458
144990 145 458
145000 131 419
145010 138 428
145020 101 394
145030 119 433
145040 155 463
145050 132 445
145060 146 436
145070 154 452
145080 145 444
145090 118 408
145100 160 474
145110 157 489
145120 139 437
145130 147 453
145140 148 451
145150 121 407
145160 127 399
145170 151 442
145180 131 405
145190 159 462
145200 121 428
145210 158 507
145220 126 420
145230 134 474
145240 96 432
145250 180 451
145260 117 436
145270 126 443
145280 128 428
145290 170 517
145300 146 460
145310 103 404
145320 144 489
145330 122 465
145340 120 447
145350 181 517
145360 134 439
145370 141 479
145380 130 464
145390 149 463
145400 159 486
145410 168 481
145420 169 515
145430 149 438
145440 151 459
145450 167 457
145460 151 447
145470 147 442
145480 153 435
145490 121 447
145500 90 393
145510 121 416
145520 110 419
145530 113 401
145540 123 422
145550 88 384
145560 98 387
145570 102 367
145580 89 400
145590 95 400
145600 106 417
145610 133 425
145620 118 422
145630 153 447
145640 126 454
145650 143 399
145660 119 393
145670 127 394
145680 129 399
145690 105 395
145700 120 400
145710 121 417
145720 134 412
145730 127 406
145740 114 399
145750 102 414
145760 154 408
145770 136 464
145780 134 430
145790 141 506
145800 159 493
145810 144 466
145820 126 443
145830 115 442
145840 165 534
