# Frame C-Contacts All-Contacts
101330 99 507
101340 111 521
101350 96 518
101360 93 502
101370 122 497
101380 82 466
101390 66 481
101400 84 484
101410 104 521
101420 99 512
101430 99 521
101440 107 513
101450 119 557
101460 106 516
101470 101 497
101480 104 492
101490 100 482
101500 95 486
101510 100 512
101520 100 485
101530 96 497
101540 63 457
101550 74 470
101560 61 425
101570 71 438
101580 97 440
101590 111 467
101600 97 491
101610 109 495
101620 122 467
101630 109 481
101640 105 535
101650 103 498
101660 106 464
101670 106 496
101680 133 562
101690 119 488
101700 128 531
101710 135 505
101720 114 493
101730 115 545
101740 112 521
101750 118 514
101760 123 525
101770 106 509
101780 102 536
101790 108 489
101800 120 506
101810 107 529
101820 101 509
101830 98 490
101840 104 476
101850 122 495
101860 120 523
101870 159 549
101880 123 506
101890 146 543
101900 162 571
101910 156 585
101920 126 519
101930 156 574
101940 144 550
101950 178 636
101960 160 593
101970 150 574
101980 143 523
101990 147 528
102000 165 599
102010 155 581
102020 141 558
102030 118 525
102040 146 547
102050 134 545
102060 128 524
102070 135 555
102080 132 542
102090 130 546
102100 128 560
102110 169 593
102120 128 554
102130 140 529
102140 139 533
102150 110 504
102160 146 545
102170 140 549
102180 109 497
102190 146 576
102200 142 562
102210 133 532
102220 129 534
102230 131 526
102240 147 554
102250 102 501
102260 99 509
102270 145 557
102280 113 511
102290 139 548
102300 106 532
102310 119 524
102320 132 526
102330 113 539
102340 107 501
102350 125 519
102360 119 546
102370 141 536
102380 124 505
102390 142 528
102400 111 497
102410 143 529
102420 121 539
102430 138 515
102440 142 542
102450 143 500
102460 132 534
102470 133 509
102480 147 575
102490 128 544
102500 133 523
102510 147 528
102520 149 533
102530 134 529
102540 135 531
102550 149 583
102560 145 566
102570 135 580
102580 106 522
102590 92 493
102600 115 522
102610 100 522
102620 118 503
102630 135 537
102640 164 559
102650 162 550
102660 200 602
102670 156 552
102680 128 529
102690 107 510
102700 93 523
102710 93 515
102720 106 541
102730 95 490
102740 93 462
102750 124 519
102760 118 539
102770 104 513
102780 117 526
102790 121 546
102800 117 526
102810 91 491
102820 81 479
102830 106 513
102840 107 511
102850 91 473
102860 96 491
102870 93 521
102880 127 531
102890 87 483
102900 91 480
102910 91 464
102920 78 474
102930 88 494
102940 91 532
102950 111 546
102960 93 483
102970 102 490
102980 99 548
102990 87 527
103000 87 496
103010 121 536
103020 82 493
103030 95 499
103040 130 504
103050 112 556
103060 104 531
103070 91 533
103080 101 564
103090 101 514
103100 104 528
103110 116 525
103120 118 511
103130 105 521
103140 100 482
103150 79 485
103160 105 516
103170 70 462
103180 90 494
103190 83 504
103200 76 467
103210 93 548
103220 71 493
103230 80 489
103240 101 495
103250 123 523
103260 107 517
103270 97 502
103280 144 564
103290 141 537
103300 106 520
103310 135 545
103320 114 530
103330 96 513
103340 113 534
103350 81 492
103360 96 464
103370 100 488
103380 78 493
103390 79 470
103400 99 512
103410 102 528
103420 120 541
103430 86 464
103440 100 500
103450 124 528
103460 133 518
103470 92 543
103480 118 519
103490 107 528
103500 103 510
103510 103 500
103520 73 497
103530 82 513
103540 86 498
103550 79 480
103560 108 493
103570 100 513
103580 72 506
103590 98 487
103600 84 494
103610 88 465
103620 97 509
103630 88 497
103640 81 487
103650 97 523
103660 108 503
103670 86 518
103680 61 455
103690 63 464
103700 69 452
103710 58 486
103720 56 476
103730 69 450
103740 46 460
103750 47 454
103760 70 475
103770 64 467
103780 102 509
103790 89 457
103800 92 513
103810 72 479
103820 69 467
103830 49 472
103840 44 433
103850 66 457
103860 77 488
103870 91 481
103880 125 537
103890 83 496
103900 77 488
103910 50 454
103920 74 487
103930 68 487
103940 68 489
103950 52 481
103960 64 470
103970 72 457
103980 88 484
103990 88 503
104000 104 518
104010 112 547
104020 91 538
104030 93 502
104040 96 484
104050 108 482
104060 103 509
104070 109 505
104080 107 474
104090 90 499
104100 106 507
104110 146 528
104120 132 536
104130 115 500
104140 106 529
104150 130 538
104160 106 508
104170 106 538
104180 98 509
104190 118 511
104200 116 520
104210 114 495
104220 110 531
104230 133 558
104240 162 525
104250 131 553
104260 168 560
104270 154 547
104280 154 558
104290 130 532
104300 149 529
104310 114 521
104320 137 515
104330 146 548
104340 157 537
104350 155 590
104360 149 555
104370 171 572
104380 153 548
104390 149 545
104400 152 544
104410 170 581
104420 182 614
104430 171 590
104440 156 558
104450 149 558
104460 178 564
104470 132 551
104480 150 585
104490 158 563
104500 156 578
104510 147 530
104520 124 506
104530 141 525
104540 161 566
104550 150 572
104560 151 565
104570 176 607
104580 150 544
104590 139 562
104600 156 551
104610 153 552
104620 138 563
104630 143 582
104640 141 557
104650 146 557
104660 180 552
104670 128 536
104680 143 591
104690 121 540
104700 149 559
104710 146 564
104720 139 536
104730 137 544
104740 134 558
104750 146 542
104760 122 523
104770 136 569
104780 169 591
104790 145 577
104800 136 601
104810 131 551
104820 141 580
104830 148 568
104840 174 560
104850 154 577
104860 119 570
104870 119 535
104880 129 534
104890 154 544
104900 138 542
104910 150 560
104920 191 629
104930 147 556
104940 166 587
104950 154 532
104960 147 566
104970 145 560
104980 143 555
104990 169 595
105000 145 564
105010 136 561
105020 176 569
105030 175 602
105040 181 617
105050 168 589
105060 175 621
105070 144 533
105080 143 564
105090 145 550
105100 82 510
105110 85 491
105120 82 489
105130 99 538
105140 91 527
105150 119 568
105160 84 487
105170 135 568
105180 161 549
105190 168 591
105200 165 566
105210 202 588
105220 197 611
105230 143 592
105240 173 589
105250 132 547
105260 156 565
105270 171 560
105280 145 549
105290 144 545
105300 140 535
105310 160 562
105320 147 542
105330 193 625
105340 150 584
105350 171 562
105360 182 548
105370 181 620
105380 176 607
105390 165 559
105400 189 581
105410 209 608
105420 218 648
105430 214 601
105440 210 651
105450 207 615
105460 188 577
105470 204 619
105480 172 582
105490 149 579
105500 187 602
105510 201 614
105520 165 560
105530 163 557
105540 191 581
105550 169 563
105560 219 626
105570 165 546
105580 162 591
105590 167 570
105600 162 577
105610 180 604
105620 161 600
105630 210 634
105640 176 588
105650 196 600
105660 180 598
105670 173 572
105680 200 634
105690 157 577
105700 158 582
105710 153 575
105720 185 600
105730 172 580
105740 162 572
105750 160 584
105760 174 569
105770 184 596
105780 154 570
105790 174 591
105800 202 645
105810 178 586
105820 169 601
105830 165 617
105840 171 611
105850 169 598
105860 186 593
105870 177 624
105880 190 617
105890 183 619
105900 188 671
105910 211 657
105920 216 653
105930 209 591
105940 185 607
105950 191 630
105960 195 594
105970 183 609
105980 196 604
105990 200 638
106000 176 568
106010 171 583
106020 185 576
106030 202 601
106040 214 630
106050 195 604
106060 189 595
106070 218 626
106080 173 579
106090 215 653
106100 187 588
106110 194 609
106120 180 595
106130 181 620
106140 209 601
106150 195 651
106160 195 589
106170 209 659
106180 206 631
106190 182 594
106200 208 621
106210 165 567
106220 149 556
106230 157 592
106240 157 581
106250 138 564
106260 145 555
106270 117 517
106280 143 554
106290 176 581
106300 162 580
106310 165 592
106320 159 577
106330 150 577
106340 132 557
106350 143 538
106360 128 548
106370 130 532
106380 145 577
106390 163 562
106400 148 562
106410 166 590
106420 146 538
106430 141 562
106440 128 563
106450 130 523
106460 147 577
106470 150 574
106480 122 509
106490 152 572
106500 145 567
106510 127 542
106520 115 510
106530 122 550
106540 115 504
106550 121 541
106560 136 573
106570 130 549
106580 130 539
106590 139 573
106600 123 523
106610 135 548
106620 115 545
106630 124 526
106640 128 509
106650 135 557
106660 125 522
106670 140 545
106680 129 529
106690 141 553
106700 121 531
106710 139 570
106720 140 526
106730 162 587
106740 150 618
106750 141 518
106760 128 550
106770 158 561
106780 137 595
106790 138 563
106800 125 515
106810 128 527
106820 127 560
106830 119 528
106840 130 584
106850 137 553
106860 128 530
106870 126 564
106880 161 612
106890 139 572
106900 143 555
106910 119 554
106920 147 576
106930 166 577
106940 145 546
106950 152 569
106960 152 609
106970 151 580
106980 133 523
106990 148 555
107000 168 570
107010 160 616
107020 169 590
107030 179 614
107040 182 599
107050 209 649
107060 192 607
107070 187 589
107080 188 629
107090 223 629
107100 220 619
107110 204 644
107120 236 638
107130 201 623
107140 174 580
107150 201 629
107160 186 577
107170 198 604
107180 211 610
107190 206 636
107200 197 621
107210 216 606
107220 188 608
107230 195 591
107240 168 597
107250 169 564
107260 186 616
107270 182 610
107280 184 580
107290 182 568
107300 167 595
107310 138 567
107320 113 514
107330 130 580
107340 122 516
107350 161 549
107360 146 561
107370 175 564
107380 161 592
107390 168 568
107400 184 632
107410 162 591
107420 158 566
107430 153 573
107440 134 533
107450 168 542
107460 164 605
107470 161 551
107480 168 601
107490 161 562
107500 165 569
107510 171 583
107520 196 604
107530 160 573
107540 144 575
107550 175 584
107560 175 597
107570 179 579
107580 206 600
107590 175 601
107600 142 540
107610 156 555
107620 157 566
107630 156 586
107640 130 551
107650 139 545
107660 120 537
107670 171 596
107680 152 546
107690 163 590
107700 180 561
107710 142 529
107720 151 557
107730 168 517
107740 170 603
107750 186 619
107760 213 584
107770 214 635
107780 184 559
107790 160 548
107800 203 630
107810 166 581
107820 165 608
107830 180 596
107840 177 598
107850 189 599
107860 190 605
107870 179 609
107880 129 500
107890 157 598
107900 188 614
107910 183 609
107920 155 563
107930 191 620
107940 165 570
107950 174 576
107960 185 560
107970 138 519
107980 172 564
107990 161 566
108000 168 567
108010 180 587
108020 180 605
108030 160 538
108040 165 572
108050 189 616
108060 182 544
108070 163 577
108080 166 543
108090 153 558
108100 191 602
108110 220 646
108120 198 624
108130 206 602
108140 210 605
108150 184 568
108160 183 604
108170 172 604
108180 169 543
108190 211 620
108200 197 583
108210 202 584
108220 221 609
108230 201 615
108240 224 620
108250 217 613
108260 218 639
108270 185 568
108280 224 679
108290 236 645
108300 231 653
108310 203 595
108320 214 596
108330 205 609
108340 208 636
108350 235 684
108360 193 610
108370 206 627
108380 211 611
108390 242 690
108400 189 598
108410 225 632
108420 220 600
108430 203 632
108440 225 662
108450 206 604
108460 195 604
108470 217 635
108480 227 621
108490 225 648
108500 201 612
108510 217 626
108520 223 612
108530 195 589
108540 181 593
108550 199 606
108560 179 555
108570 183 593
108580 198 601
108590 197 616
108600 162 598
108610 206 607
108620 197 590
108630 208 629
108640 193 603
108650 182 596
108660 172 585
108670 253 694
108680 263 655
108690 237 620
108700 246 656
108710 236 637
108720 202 626
108730 213 602
108740 203 608
108750 237 636
108760 216 637
108770 202 625
108780 221 657
108790 210 613
108800 201 634
108810 208 613
108820 197 587
108830 205 639
108840 221 614
108850 181 583
108860 211 631
108870 212 630
108880 199 616
108890 187 608
108900 169 577
108910 165 580
108920 165 553
108930 251 666
108940 200 630
108950 206 590
108960 215 620
108970 207 622
108980 177 590
108990 228 629
109000 194 559
109010 224 641
109020 240 630
109030 186 591
109040 231 623
109050 210 626
109060 201 607
109070 188 565
109080 207 613
109090 208 626
109100 203 605
109110 200 579
109120 205 606
109130 179 592
109140 183 612
109150 161 566
109160 133 540
109170 164 561
109180 142 558
109190 190 562
109200 152 533
109210 179 590
109220 197 586
109230 201 552
109240 226 633
109250 218 623
109260 219 673
109270 189 586
109280 196 606
109290 204 612
109300 187 611
109310 180 574
109320 183 581
109330 172 599
109340 208 634
109350 196 604
109360 175 576
109370 199 600
109380 195 634
109390 191 563
109400 201 618
109410 191 612
109420 166 565
109430 192 585
109440 188 557
109450 220 619
109460 197 609
109470 166 591
109480 232 621
109490 189 581
109500 207 640
109510 214 617
109520 233 653
109530 180 606
109540 227 613
109550 195 611
109560 219 612
109570 193 552
109580 220 656
109590 241 622
109600 175 554
109610 243 660
109620 227 641
109630 188 573
109640 200 612
109650 221 633
109660 215 553
109670 209 593
109680 182 541
109690 189 552
109700 188 567
109710 219 620
109720 211 587
109730 236 581
109740 223 587
109750 206 551
109760 202 574
109770 197 593
109780 175 563
109790 206 573
109800 190 570
109810 154 538
109820 210 538
109830 220 556
109840 179 538
109850 167 528
109860 173 518
109870 196 593
109880 217 613
109890 190 574
109900 185 604
109910 187 570
109920 190 575
109930 212 606
109940 205 613
109950 206 580
109960 181 560
109970 190 551
109980 209 617
109990 212 610
110000 191 595
110010 225 610
110020 209 593
110030 212 625
110040 221 649
110050 199 616
110060 234 599
110070 215 599
110080 237 589
110090 221 628
110100 184 569
110110 192 564
110120 183 561
110130 202 599
110140 182 565
110150 187 628
110160 211 613
110170 211 611
110180 186 581
110190 178 591
110200 217 658
110210 203 610
110220 220 647
110230 220 605
110240 249 666
110250 226 675
110260 229 626
110270 220 633
110280 243 660
110290 240 673
110300 239 643
110310 181 609
110320 227 691
110330 180 584
110340 213 614
110350 205 608
110360 202 671
110370 224 687
110380 212 645
110390 176 594
110400 186 579
110410 180 588
110420 175 611
110430 171 600
110440 191 601
110450 158 561
110460 205 591
110470 196 589
110480 191 581
110490 237 632
110500 238 650
110510 206 597
110520 211 653
110530 223 620
110540 220 596
110550 194 623
110560 208 607
110570 206 612
110580 188 570
110590 209 633
110600 168 591
110610 188 588
110620 198 611
110630 221 629
110640 197 576
110650 173 592
110660 196 592
110670 217 629
110680 216 619
110690 202 640
110700 207 604
110710 206 601
110720 210 607
110730 219 600
110740 202 606
110750 172 596
110760 217 638
110770 185 579
110780 217 659
110790 184 575
110800 205 620
110810 192 598
110820 212 616
110830 204 603
110840 176 620
110850 240 630
110860 181 566
110870 188 596
110880 205 612
110890 170 607
110900 203 607
110910 208 643
110920 208 647
110930 200 623
110940 196 579
110950 208 657
110960 207 606
110970 202 638
110980 216 640
110990 213 634
111000 212 648
111010 205 623
111020 204 614
111030 177 596
111040 146 586
111050 151 596
111060 153 588
111070 156 557
111080 164 573
111090 185 582
111100 168 569
111110 131 551
111120 153 585
111130 150 585
111140 158 600
111150 163 572
111160 159 558
111170 132 533
111180 168 558
111190 159 558
111200 160 575
111210 149 538
111220 152 579
111230 184 565
111240 180 601
111250 190 581
111260 194 597
111270 167 576
111280 197 582
111290 206 637
111300 207 622
111310 159 544
111320 179 598
111330 144 533
111340 168 553
111350 186 559
111360 174 594
111370 203 595
111380 176 569
111390 172 603
111400 202 597
111410 230 653
111420 170 580
111430 157 550
111440 177 604
111450 197 603
111460 231 617
111470 188 566
111480 188 595
111490 215 624
111500 197 599
111510 211 605
111520 227 632
111530 189 585
111540 226 653
111550 211 653
111560 221 677
111570 227 622
111580 216 644
111590 221 611
111600 179 567
111610 190 554
111620 176 582
111630 201 606
111640 220 626
111650 176 564
111660 180 583
111670 207 602
111680 183 575
111690 206 619
111700 223 643
111710 207 578
111720 200 578
111730 191 564
111740 196 602
111750 194 593
111760 175 522
111770 185 589
111780 207 582
111790 206 601
111800 191 604
111810 221 604
111820 189 594
111830 186 590
111840 177 595
111850 156 586
111860 159 548
111870 161 594
111880 134 572
111890 179 631
111900 147 544
111910 171 587
111920 141 564
111930 176 567
111940 168 590
111950 150 560
111960 133 517
111970 160 572
111980 162 569
111990 173 640
112000 183 601
112010 126 546
112020 107 534
112030 149 549
112040 127 536
112050 150 558
112060 144 536
112070 116 555
112080 159 588
112090 122 552
112100 135 568
112110 134 515
112120 120 565
112130 168 591
112140 157 570
112150 152 567
112160 186 599
112170 196 636
112180 180 598
112190 178 610
112200 178 622
112210 191 650
112220 192 605
112230 193 566
112240 192 641
112250 170 577
112260 179 618
112270 187 644
112280 186 579
112290 139 575
112300 155 544
112310 167 622
112320 148 553
112330 156 576
112340 159 596
112350 147 560
112360 171 610
112370 132 549
112380 146 540
112390 146 581
112400 155 576
112410 136 564
112420 162 555
112430 164 577
112440 143 543
112450 116 479
112460 125 544
112470 125 543
112480 200 622
112490 186 562
112500 178 624
112510 156 568
112520 150 567
112530 173 600
112540 153 554
112550 199 587
112560 205 627
112570 179 559
112580 171 592
112590 161 545
112600 100 508
112610 148 568
112620 122 547
112630 153 562
112640 133 541
112650 120 522
112660 148 570
112670 133 525
112680 151 580
112690 180 572
112700 193 600
112710 148 554
112720 141 566
112730 154 580
112740 150 559
112750 189 597
112760 173 577
112770 167 588
112780 151 558
112790 174 610
112800 173 603
112810 163 565
112820 159 533
112830 167 570
112840 180 592
112850 163 571
112860 129 551
112870 166 562
112880 146 564
112890 160 560
112900 133 525
112910 124 508
112920 119 521
112930 112 484
112940 142 545
112950 122 541
112960 101 508
112970 155 522
112980 137 551
112990 137 524
113000 154 535
113010 110 530
113020 137 548
113030 131 509
113040 133 501
113050 140 502
113060 135 517
113070 155 559
113080 136 564
113090 119 475
113100 103 463
113110 98 495
113120 114 453
113130 137 484
113140 149 491
113150 136 489
113160 117 446
113170 145 485
113180 118 445
113190 107 451
113200 137 476
113210 142 507
113220 129 447
113230 81 430
113240 75 387
113250 32 362
113260 98 466
113270 94 391
113280 102 430
113290 104 430
113300 78 442
113310 78 432
113320 44 401
113330 52 382
113340 36 347
113350 42 343
113360 42 338
113370 78 417
113380 73 434
113390 66 424
113400 74 430
113410 44 366
113420 47 390
113430 49 415
113440 37 383
113450 44 381
113460 36 385
113470 24 417
113480 35 418
113490 27 423
113500 33 391
113510 34 432
113520 49 388
113530 34 412
113540 55 437
113550 89 464
113560 68 444
113570 39 432
113580 44 400
113590 36 373
113600 19 369
113610 45 384
113620 67 403
113630 57 429
113640 43 397
113650 46 435
113660 69 453
113670 48 415
113680 49 406
113690 42 413
113700 45 401
113710 54 406
113720 36 409
113730 32 424
113740 35 379
113750 41 403
113760 64 437
113770 44 405
113780 39 417
113790 39 381
113800 49 396
113810 46 410
113820 43 423
113830 52 433
113840 37 433
113850 46 408
113860 33 413
113870 23 418
113880 26 350
113890 37 411
113900 31 380
113910 41 437
113920 35 407
113930 51 436
113940 48 416
113950 44 401
113960 49 443
113970 54 416
113980 40 428
113990 21 379
114000 52 398
114010 32 375
114020 50 430
114030 47 402
114040 38 420
114050 45 376
114060 44 392
114070 49 442
114080 55 459
114090 57 458
114100 36 438
114110 34 425
114120 49 430
114130 43 390
114140 31 409
114150 45 410
114160 59 466
114170 47 433
114180 48 439
114190 36 461
114200 49 435
114210 43 390
114220 43 421
114230 48 390
114240 28 431
114250 27 408
114260 32 440
114270 38 423
114280 35 413
114290 31 406
114300 52 426
114310 33 437
114320 47 420
114330 50 384
114340 34 353
114350 42 382
114360 55 395
114370 60 410
114380 51 428
114390 51 430
114400 32 391
114410 51 436
114420 55 428
114430 65 447
114440 42 408
114450 53 419
114460 50 434
114470 47 430
114480 33 409
114490 27 431
114500 30 366
114510 45 404
114520 39 399
114530 45 440
114540 42 402
114550 57 427
114560 50 400
114570 69 486
114580 77 424
114590 71 374
114600 30 373
114610 46 397
114620 67 439
114630 54 398
114640 48 409
114650 56 378
114660 49 421
114670 65 426
114680 50 459
114690 55 434
114700 41 394
114710 35 375
114720 57 395
114730 57 412
114740 66 420
114750 72 447
114760 68 453
114770 81 444
114780 44 432
114790 45 415
114800 49 407
114810 49 384
114820 70 429
114830 77 445
114840 45 417
114850 69 465
114860 46 388
114870 56 444
114880 57 423
114890 46 404
114900 41 419
114910 56 434
114920 48 403
114930 63 414
114940 76 420
114950 47 413
114960 46 454
114970 42 441
114980 46 412
114990 59 435
115000 59 437
115010 51 422
115020 39 419
115030 31 405
115040 42 453
115050 42 460
115060 66 435
115070 46 421
115080 68 451
115090 71 455
115100 59 422
115110 43 394
115120 41 428
115130 64 464
115140 74 421
115150 55 419
115160 40 384
115170 33 413
115180 55 440
115190 54 437
115200 56 413
115210 60 451
115220 52 442
115230 30 442
115240 33 431
115250 30 396
115260 50 461
115270 45 419
115280 38 413
115290 41 384
115300 35 369
115310 39 395
115320 18 378
115330 43 396
115340 10 365
115350 17 398
115360 23 368
115370 7 347
115380 14 372
115390 10 413
115400 12 330
115410 21 417
115420 11 360
115430 15 369
115440 21 365
115450 57 413
115460 31 391
115470 55 432
115480 77 440
115490 75 418
115500 68 425
115510 74 432
115520 63 460
115530 33 417
115540 63 402
115550 64 429
115560 59 442
115570 47 401
115580 53 431
115590 32 416
115600 45 425
115610 59 420
115620 48 420
115630 48 404
115640 56 414
115650 68 430
115660 62 461
115670 52 428
115680 54 398
115690 48 407
115700 74 442
115710 97 465
115720 96 455
115730 84 470
115740 75 443
115750 68 437
115760 91 478
115770 112 474
115780 79 429
115790 86 462
115800 51 392
115810 53 391
115820 60 410
115830 84 404
115840 74 433
115850 74 481
115860 75 448
115870 76 413
115880 72 458
115890 71 441
115900 68 414
115910 70 421
115920 69 400
115930 70 433
115940 53 451
115950 55 430
115960 46 407
115970 68 427
115980 80 458
115990 84 437
116000 74 415
116010 70 432
116020 74 467
116030 56 415
116040 58 419
116050 72 408
116060 62 412
116070 84 403
116080 59 370
116090 71 452
116100 63 406
116110 68 428
116120 90 472
116130 58 430
116140 53 427
116150 65 413
116160 76 466
116170 99 483
116180 94 476
116190 87 458
116200 85 443
116210 86 471
116220 74 474
116230 68 418
116240 66 431
116250 77 469
116260 56 403
116270 66 448
116280 62 447
116290 77 457
116300 61 447
116310 76 462
116320 86 439
116330 84 469
116340 64 433
116350 61 420
116360 64 470
116370 62 454
116380 81 452
116390 73 467
116400 82 440
116410 85 452
116420 90 481
116430 92 466
116440 84 484
116450 57 428
116460 60 438
116470 42 425
116480 85 452
116490 83 447
116500 85 428
116510 117 490
116520 94 473
116530 88 461
116540 102 469
116550 81 452
116560 72 459
116570 93 455
116580 84 444
116590 84 435
116600 72 451
116610 96 428
116620 61 401
116630 98 445
116640 85 475
116650 80 465
116660 96 504
116670 88 478
116680 76 443
116690 87 445
116700 63 439
116710 83 455
116720 81 452
116730 104 471
116740 81 438
116750 99 448
116760 95 454
116770 109 496
116780 88 478
116790 98 506
116800 98 466
116810 75 426
116820 87 428
116830 89 459
116840 97 483
116850 86 482
116860 64 423
116870 75 455
116880 57 435
116890 53 432
116900 72 427
116910 82 480
116920 52 419
116930 52 432
116940 51 419
116950 59 403
116960 64 488
116970 66 448
116980 70 432
116990 46 422
117000 80 441
117010 74 455
117020 81 458
117030 109 494
117040 92 471
117050 83 442
117060 62 398
117070 75 442
117080 62 407
117090 59 423
117100 65 430
117110 62 413
117120 58 413
117130 44 396
117140 56 435
117150 72 454
117160 56 422
117170 60 388
117180 57 406
117190 43 376
117200 47 438
117210 55 450
117220 44 417
117230 45 445
117240 50 411
117250 56 459
117260 15 399
117270 17 374
117280 14 351
117290 13 402
117300 27 384
117310 47 435
117320 16 370
117330 20 413
117340 14 369
117350 17 368
117360 24 439
117370 16 387
117380 5 374
117390 2 343
117400 7 377
117410 14 370
117420 15 369
117430 1 365
117440 2 376
117450 5 360
117460 0 368
117470 7 370
117480 0 388
117490 12 353
117500 13 351
117510 35 427
117520 32 420
117530 33 395
117540 32 410
117550 34 417
117560 42 433
117570 36 436
117580 47 395
117590 53 409
117600 54 467
117610 42 426
117620 34 377
117630 44 390
117640 51 451
117650 62 439
117660 69 483
117670 73 461
117680 33 397
117690 51 427
117700 65 461
117710 35 446
117720 57 461
117730 53 417
117740 49 434
117750 38 460
117760 40 470
117770 45 434
117780 50 475
117790 53 440
117800 51 445
117810 59 469
117820 64 459
117830 57 444
117840 88 469
117850 59 471
117860 69 449
117870 42 430
117880 33 429
117890 38 432
117900 57 438
117910 29 427
117920 30 429
117930 17 410
117940 58 477
117950 63 448
117960 59 439
117970 49 436
117980 66 487
117990 58 471
118000 42 448
118010 44 415
118020 44 433
118030 39 443
118040 46 452
118050 72 478
118060 49 496
118070 66 469
118080 73 459
118090 89 511
118100 86 507
118110 73 463
118120 71 494
118130 68 440
118140 70 454
118150 59 426
118160 60 465
118170 63 436
118180 70 458
118190 58 440
118200 61 446
118210 47 446
118220 45 422
118230 52 430
118240 56 441
118250 39 414
118260 43 430
118270 50 439
118280 35 430
118290 54 452
118300 52 497
118310 70 429
118320 83 481
118330 62 435
118340 64 431
118350 69 414
118360 55 404
118370 66 438
118380 72 447
118390 61 430
118400 70 443
118410 89 471
118420 108 498
118430 103 499
118440 96 460
118450 81 452
118460 73 491
118470 45 416
118480 74 450
118490 39 452
118500 56 455
118510 25 396
118520 18 352
118530 12 364
118540 12 422
118550 24 391
118560 36 393
118570 23 339
118580 27 423
118590 8 310
118600 7 339
118610 20 347
118620 36 341
118630 13 336
118640 8 352
118650 23 400
118660 11 385
118670 22 383
118680 34 408
118690 42 463
118700 18 375
118710 14 406
118720 4 369
118730 14 379
118740 40 412
118750 19 374
118760 22 389
118770 20 440
118780 19 365
118790 23 385
118800 51 433
118810 20 421
118820 42 422
118830 36 436
118840 32 434
118850 52 442
118860 54 420
118870 52 421
118880 67 433
118890 77 470
118900 74 465
118910 32 370
118920 47 400
118930 40 414
118940 45 423
118950 37 441
118960 56 420
118970 35 404
118980 17 384
118990 30 405
119000 38 359
119010 38 401
119020 49 416
119030 51 430
119040 69 425
119050 56 440
119060 63 476
119070 46 440
119080 37 400
119090 28 391
119100 22 436
119110 22 407
119120 45 436
119130 54 418
119140 58 426
119150 29 380
119160 51 451
119170 43 427
119180 32 397
119190 51 414
119200 32 402
119210 31 387
119220 36 382
119230 39 410
119240 48 414
119250 45 422
119260 49 425
119270 45 448
119280 56 438
119290 60 477
119300 55 444
119310 56 439
119320 63 461
119330 60 441
119340 72 461
119350 55 434
119360 87 468
119370 55 421
119380 69 454
119390 53 413
119400 33 433
119410 56 420
119420 56 473
119430 42 461
119440 61 446
119450 71 452
119460 61 430
119470 56 411
119480 46 401
119490 57 409
119500 47 373
119510 44 381
119520 43 408
119530 49 405
119540 27 375
119550 31 376
119560 29 399
119570 36 438
119580 17 383
119590 29 337
119600 31 395
119610 28 385
119620 19 385
119630 20 377
119640 44 383
119650 55 424
119660 39 393
119670 45 361
119680 52 409
119690 47 386
119700 49 435
119710 63 404
119720 57 433
119730 70 448
119740 77 469
119750 118 477
119760 136 506
119770 110 502
119780 123 506
119790 89 486
119800 134 457
119810 74 380
119820 79 413
119830 76 413
119840 75 395
119850 78 398
119860 91 438
119870 92 474
119880 83 390
119890 75 441
119900 49 405
119910 62 428
119920 53 431
119930 49 437
119940 52 397
119950 47 402
119960 37 409
119970 36 412
119980 43 440
119990 43 419
120000 38 416
120010 50 420
120020 55 445
120030 36 418
120040 60 407
120050 60 401
120060 47 395
120070 57 452
120080 69 447
120090 49 409
120100 61 405
120110 61 400
120120 60 381
120130 55 381
120140 44 347
120150 53 374
120160 32 358
120170 38 342
120180 46 365
120190 40 351
120200 40 353
120210 46 407
120220 62 421
120230 68 402
120240 39 404
120250 58 429
120260 66 416
120270 40 410
120280 60 438
120290 48 413
120300 53 391
120310 42 369
120320 72 454
120330 60 432
120340 80 441
120350 86 481
120360 72 415
120370 65 497
120380 53 448
120390 57 419
120400 70 490
120410 67 446
120420 57 410
120430 76 441
120440 67 441
120450 89 488
120460 100 483
120470 67 477
120480 68 437
120490 87 454
120500 55 442
120510 76 468
120520 99 498
120530 85 478
120540 67 443
120550 65 453
120560 95 479
120570 104 454
120580 95 479
120590 95 430
120600 79 441
120610 87 459
120620 58 461
120630 80 469
120640 60 425
120650 104 490
120660 81 511
120670 74 449
120680 90 431
120690 69 463
120700 100 471
120710 76 448
120720 95 496
120730 80 484
120740 78 490
120750 65 429
120760 72 433
120770 84 486
120780 70 407
120790 57 461
120800 69 467
120810 70 463
120820 71 433
120830 77 464
120840 63 439
120850 66 424
120860 72 452
120870 62 416
120880 57 450
120890 67 424
120900 63 449
120910 53 435
120920 40 435
120930 33 402
120940 37 411
120950 31 395
120960 44 450
120970 38 380
120980 61 445
120990 40 416
121000 19 379
121010 13 367
121020 37 386
121030 43 399
121040 64 443
121050 66 426
121060 58 430
121070 61 417
121080 80 451
121090 83 434
121100 98 472
121110 55 444
121120 86 433
121130 68 434
121140 64 453
121150 71 469
121160 74 458
121170 88 494
121180 79 455
121190 75 464
121200 76 484
121210 117 527
121220 109 498
121230 89 469
121240 117 506
121250 102 437
121260 115 511
121270 92 453
121280 86 497
121290 96 477
