# Frame C-Contacts All-Contacts
121610 115 475
121620 97 476
121630 100 481
121640 119 474
121650 136 473
121660 119 500
121670 107 502
121680 92 504
121690 61 413
121700 76 423
121710 58 449
121720 67 473
121730 57 414
121740 66 413
121750 50 423
121760 62 448
121770 68 506
121780 57 456
121790 56 402
121800 64 449
121810 50 418
121820 45 466
121830 48 457
121840 47 393
121850 47 407
121860 49 430
121870 52 463
121880 75 488
121890 107 483
121900 79 447
121910 90 428
121920 88 446
121930 104 450
121940 86 487
121950 68 445
121960 64 464
121970 73 437
121980 84 445
121990 69 487
122000 75 457
122010 104 495
122020 86 472
122030 82 457
122040 81 450
122050 66 462
122060 78 436
122070 69 426
122080 101 478
122090 67 474
122100 53 465
122110 95 541
122120 74 454
122130 91 489
122140 72 456
122150 90 468
122160 101 514
122170 95 489
122180 89 488
122190 78 409
122200 85 450
122210 71 421
122220 89 437
122230 89 437
122240 86 442
122250 74 449
122260 87 439
122270 120 448
122280 89 452
122290 76 444
122300 74 448
122310 53 433
122320 60 454
122330 65 461
122340 85 467
122350 82 447
122360 77 480
122370 75 475
122380 102 487
122390 115 494
122400 138 536
122410 122 493
122420 107 501
122430 102 468
122440 107 503
122450 93 487
122460 130 532
122470 120 517
122480 140 526
122490 110 494
122500 124 521
122510 125 492
122520 119 453
122530 113 510
122540 127 491
122550 107 486
122560 122 495
122570 102 493
122580 112 529
122590 109 474
122600 111 476
122610 117 510
122620 123 478
122630 136 522
122640 129 503
122650 118 473
122660 123 490
122670 106 499
122680 109 445
122690 140 520
122700 123 436
122710 143 540
122720 123 485
122730 117 469
122740 125 492
122750 129 488
122760 114 475
122770 129 478
122780 131 470
122790 113 513
122800 112 479
122810 108 455
122820 118 497
122830 119 509
122840 122 491
122850 121 512
122860 111 488
122870 135 504
122880 123 496
122890 112 520
122900 127 531
122910 118 534
122920 116 544
122930 124 505
122940 107 497
122950 115 517
122960 91 498
122970 100 471
122980 91 487
122990 54 446
123000 45 442
123010 49 451
123020 69 456
123030 89 493
123040 88 457
123050 82 469
123060 84 485
123070 72 473
123080 112 530
123090 100 461
123100 103 491
123110 139 522
123120 113 513
123130 109 518
123140 148 545
123150 116 504
123160 111 491
123170 109 498
123180 85 509
123190 118 514
123200 94 503
123210 79 450
123220 76 472
123230 92 481
123240 88 457
123250 81 479
123260 88 482
123270 101 472
123280 95 512
123290 100 484
123300 118 514
123310 119 492
123320 125 485
123330 94 497
123340 103 502
123350 96 509
123360 107 475
123370 105 478
123380 70 452
123390 109 488
123400 106 442
123410 89 490
123420 87 463
123430 77 459
123440 86 447
123450 107 487
123460 112 508
123470 81 493
123480 61 460
123490 76 457
123500 77 466
123510 70 456
123520 93 514
123530 103 487
123540 83 470
123550 88 470
123560 88 461
123570 78 443
123580 70 461
123590 88 465
123600 89 472
123610 90 502
123620 76 483
123630 63 475
123640 62 467
123650 81 457
123660 65 463
123670 73 471
123680 79 471
123690 72 467
123700 87 432
123710 67 451
123720 64 415
123730 64 437
123740 66 438
123750 72 456
123760 87 471
123770 67 442
123780 81 474
123790 82 450
123800 55 446
123810 92 490
123820 81 439
123830 86 463
123840 79 487
123850 61 451
123860 57 440
123870 86 466
123880 67 431
123890 79 455
123900 51 439
123910 76 476
123920 65 434
123930 54 454
123940 70 497
123950 59 444
123960 56 440
123970 56 450
123980 55 430
123990 57 455
124000 43 425
124010 57 450
124020 59 459
124030 64 441
124040 86 478
124050 59 457
124060 84 501
124070 70 450
124080 73 443
124090 64 435
124100 75 440
124110 84 481
124120 95 486
124130 80 486
124140 79 428
124150 68 467
124160 64 458
124170 58 449
124180 75 449
124190 75 465
124200 73 458
124210 85 456
124220 60 421
124230 65 410
124240 65 436
124250 79 466
124260 73 477
124270 47 442
124280 63 459
124290 80 481
124300 69 498
124310 68 474
124320 81 485
124330 98 525
124340 91 503
124350 78 502
124360 80 468
124370 90 483
124380 71 440
124390 57 453
124400 83 517
124410 86 499
124420 71 461
124430 73 460
124440 92 485
124450 52 436
124460 65 456
124470 67 475
124480 53 405
124490 33 397
124500 38 419
124510 49 396
124520 33 378
124530 34 384
124540 33 394
124550 18 405
124560 17 378
124570 16 427
124580 11 421
124590 32 424
124600 50 461
124610 66 461
124620 68 447
124630 60 475
124640 60 479
124650 56 449
124660 56 471
124670 24 437
124680 47 429
124690 39 440
124700 31 406
124710 28 414
124720 67 452
124730 67 453
124740 47 456
124750 65 464
124760 70 509
124770 52 447
124780 80 477
124790 76 475
124800 70 461
124810 72 473
124820 52 465
124830 72 474
124840 71 429
124850 52 426
124860 55 486
124870 49 484
124880 42 428
124890 58 453
124900 46 459
124910 36 367
124920 43 430
124930 46 432
124940 23 398
124950 27 384
124960 29 361
124970 16 376
124980 29 394
124990 37 426
125000 33 427
125010 33 436
125020 33 393
125030 38 411
125040 27 394
125050 30 396
125060 17 416
125070 36 400
125080 28 366
125090 19 367
125100 25 390
125110 16 394
125120 10 381
125130 16 380
125140 15 365
125150 20 404
125160 28 386
125170 3 375
125180 30 419
125190 15 373
125200 23 379
125210 17 396
125220 13 322
125230 29 411
125240 44 406
125250 11 379
125260 14 353
125270 13 385
125280 9 368
125290 20 382
125300 12 402
125310 12 377
125320 26 392
125330 23 399
125340 13 370
125350 14 387
125360 15 383
125370 19 377
125380 17 378
125390 12 395
125400 24 386
125410 17 414
125420 38 412
125430 35 410
125440 12 380
125450 26 392
125460 26 388
125470 18 364
125480 29 424
125490 35 401
125500 32 399
125510 22 393
125520 39 393
125530 19 389
125540 11 390
125550 26 405
125560 17 344
125570 4 368
125580 30 406
125590 18 374
125600 15 401
125610 14 364
125620 23 402
125630 8 324
125640 14 407
125650 21 373
125660 7 371
125670 23 418
125680 14 369
125690 14 384
125700 23 385
125710 49 437
125720 45 408
125730 55 441
125740 48 438
125750 34 362
125760 52 424
125770 25 410
125780 40 387
125790 22 390
125800 54 424
125810 39 401
125820 33 392
125830 42 400
125840 44 410
125850 32 359
125860 42 407
125870 29 385
125880 41 419
125890 31 418
125900 27 405
125910 48 450
125920 47 380
125930 39 391
125940 27 363
125950 38 401
125960 22 398
125970 36 372
125980 38 385
125990 27 374
126000 38 397
126010 36 338
126020 36 360
126030 33 365
126040 33 411
126050 24 337
126060 29 370
126070 38 393
126080 32 367
126090 42 365
126100 47 387
126110 34 400
126120 24 361
126130 31 348
126140 40 392
126150 38 389
126160 31 353
126170 28 377
126180 27 384
126190 43 369
126200 44 404
126210 35 382
126220 29 364
126230 34 403
126240 29 384
126250 42 341
126260 41 357
126270 56 378
126280 37 407
126290 38 390
126300 30 392
126310 32 391
126320 38 383
126330 36 367
126340 32 355
126350 36 370
126360 43 378
126370 46 387
126380 53 375
126390 51 376
126400 69 416
126410 57 403
126420 54 383
126430 57 391
126440 51 369
126450 43 354
126460 54 366
126470 63 368
126480 55 344
126490 55 410
126500 54 408
126510 69 404
126520 51 392
126530 61 385
126540 40 380
126550 56 399
126560 32 352
126570 47 364
126580 51 400
126590 52 382
126600 61 399
126610 51 399
126620 55 407
126630 61 422
126640 63 401
126650 67 394
126660 56 392
126670 36 386
126680 43 384
126690 47 391
126700 69 439
126710 43 457
126720 74 445
126730 60 418
126740 63 425
126750 64 422
126760 66 376
126770 63 397
126780 64 436
126790 58 380
126800 58 424
126810 57 426
126820 58 450
126830 56 406
126840 53 461
126850 52 420
126860 56 428
126870 67 446
126880 54 440
126890 59 462
126900 72 413
126910 60 405
126920 61 436
126930 48 449
126940 31 440
126950 42 401
126960 48 414
126970 45 440
126980 25 386
126990 48 426
127000 33 374
127010 41 417
127020 65 406
127030 43 414
127040 46 399
127050 39 402
127060 50 417
127070 55 450
127080 64 440
127090 55 451
127100 56 430
127110 52 395
127120 56 432
127130 67 443
127140 71 456
127150 76 434
127160 57 449
127170 78 440
127180 63 447
127190 58 425
127200 41 378
127210 52 368
127220 39 393
127230 49 424
127240 49 405
127250 51 407
127260 57 433
127270 47 404
127280 47 413
127290 82 454
127300 75 424
127310 59 407
127320 76 455
127330 60 438
127340 66 446
127350 62 450
127360 33 380
127370 59 431
127380 41 384
127390 36 412
127400 35 382
127410 60 422
127420 42 430
127430 34 411
127440 50 415
127450 55 422
127460 47 411
127470 46 438
127480 46 421
127490 37 439
127500 34 432
127510 44 404
127520 47 414
127530 53 428
127540 48 409
127550 48 418
127560 53 437
127570 55 409
127580 48 404
127590 47 421
127600 63 393
127610 50 442
127620 47 428
127630 70 444
127640 59 418
127650 58 422
127660 56 441
127670 44 402
127680 47 414
127690 42 371
127700 44 422
127710 42 380
127720 44 389
127730 56 424
127740 58 441
127750 52 428
127760 59 399
127770 50 399
127780 68 416
127790 42 398
127800 63 443
127810 54 415
127820 69 416
127830 63 414
127840 53 413
127850 47 371
127860 42 375
127870 59 403
127880 117 480
127890 68 452
127900 66 371
127910 60 447
127920 90 465
127930 56 407
127940 48 393
127950 43 411
127960 59 402
127970 38 460
127980 38 397
127990 48 414
128000 55 435
128010 49 410
128020 58 426
128030 49 436
128040 70 403
128050 62 426
128060 43 400
128070 64 456
128080 50 373
128090 78 458
128100 55 444
128110 47 427
128120 39 406
128130 49 433
128140 52 432
128150 45 426
128160 50 389
128170 41 372
128180 42 403
128190 46 369
128200 43 369
128210 44 386
128220 63 405
128230 55 413
128240 51 412
128250 44 388
128260 56 387
128270 54 408
128280 42 372
128290 52 399
128300 56 412
128310 45 417
128320 48 393
128330 49 428
128340 53 440
128350 74 433
128360 58 406
128370 73 379
128380 55 403
128390 84 459
128400 73 452
128410 57 411
128420 62 427
128430 68 388
128440 64 440
128450 65 478
128460 99 476
128470 88 490
128480 83 434
128490 73 455
128500 77 471
128510 79 502
128520 86 479
128530 108 535
128540 103 474
128550 90 488
128560 103 474
128570 95 462
128580 85 471
128590 86 487
128600 85 480
128610 101 478
128620 92 472
128630 74 487
128640 57 451
128650 64 480
128660 60 457
128670 76 451
128680 58 449
128690 68 477
128700 63 481
128710 85 500
128720 110 498
128730 76 487
128740 78 500
128750 54 474
128760 59 475
128770 56 454
128780 79 472
128790 72 471
128800 68 484
128810 86 477
128820 80 450
128830 48 443
128840 68 455
128850 94 481
128860 87 466
128870 70 472
128880 95 518
128890 67 450
128900 113 479
128910 94 475
128920 73 449
128930 73 474
128940 90 483
128950 108 505
128960 110 502
128970 102 478
128980 88 491
128990 93 475
129000 117 524
129010 119 512
129020 111 486
129030 112 477
129040 142 518
129050 156 546
129060 144 497
129070 132 495
129080 119 526
129090 126 493
129100 130 540
129110 112 499
129120 109 504
129130 118 532
129140 121 515
129150 126 531
129160 119 528
129170 145 558
129180 117 505
129190 157 527
129200 172 596
129210 128 572
129220 141 563
129230 137 536
129240 125 524
129250 153 518
129260 116 474
129270 136 529
129280 141 524
129290 125 504
129300 149 503
129310 131 533
129320 148 539
129330 119 475
129340 154 534
129350 119 484
129360 135 519
129370 127 471
129380 134 524
129390 149 505
129400 106 491
129410 131 509
129420 133 531
129430 140 500
129440 142 507
129450 168 595
129460 154 544
129470 134 525
129480 161 528
129490 122 530
129500 144 534
129510 162 543
129520 125 507
129530 117 493
129540 127 499
129550 122 533
129560 128 514
129570 146 547
129580 136 498
129590 125 522
129600 124 523
129610 125 536
129620 123 527
129630 145 502
129640 84 484
129650 163 542
129660 133 557
129670 147 532
129680 146 541
129690 128 521
129700 92 501
129710 93 467
129720 108 464
129730 139 520
129740 128 534
129750 125 518
129760 100 462
129770 130 497
129780 116 505
129790 101 472
129800 137 518
129810 129 527
129820 107 509
129830 129 495
129840 100 460
129850 127 518
129860 120 477
129870 118 426
129880 107 490
129890 122 464
129900 106 457
129910 109 464
129920 112 442
129930 115 475
129940 107 447
129950 103 458
129960 98 463
129970 96 417
129980 103 441
129990 106 421
130000 90 423
130010 92 433
130020 94 400
130030 110 423
130040 92 451
130050 85 413
130060 92 443
130070 89 421
130080 98 447
130090 102 420
130100 93 427
130110 89 462
130120 88 416
130130 88 411
130140 86 388
130150 108 408
130160 96 417
130170 91 438
130180 98 468
130190 102 466
130200 126 483
130210 114 458
130220 137 455
130230 111 482
130240 109 397
130250 93 436
130260 128 450
130270 98 405
130280 82 450
130290 115 443
130300 100 433
130310 88 424
130320 109 432
130330 93 445
130340 55 431
130350 79 437
130360 58 413
130370 82 451
130380 83 409
130390 86 421
130400 89 408
130410 109 470
130420 102 466
130430 132 450
130440 114 456
130450 85 422
130460 103 441
130470 101 389
130480 92 390
130490 110 446
130500 124 473
130510 115 471
130520 124 439
130530 94 417
130540 82 390
130550 93 437
130560 100 402
130570 77 380
130580 108 428
130590 77 432
130600 82 426
130610 103 440
130620 101 450
130630 102 454
130640 92 442
130650 92 448
130660 89 467
130670 100 478
130680 90 466
130690 84 439
130700 102 478
130710 76 425
130720 82 471
130730 59 416
130740 95 456
130750 84 434
130760 80 429
130770 89 417
130780 87 407
130790 82 445
130800 98 451
130810 82 441
130820 79 423
130830 81 465
130840 73 442
130850 56 456
130860 42 412
130870 34 357
130880 17 371
130890 9 387
130900 2 374
130910 5 382
130920 22 401
130930 16 373
130940 38 400
130950 12 353
130960 23 394
130970 27 365
130980 14 395
130990 13 404
131000 19 357
131010 2 354
131020 17 365
131030 10 377
131040 16 354
131050 12 395
131060 14 369
131070 11 367
131080 8 377
131090 2 369
131100 8 345
131110 4 378
131120 14 369
131130 28 408
131140 38 429
131150 18 400
131160 28 404
131170 31 379
131180 24 405
131190 33 360
131200 12 398
131210 46 412
131220 31 363
131230 40 417
131240 15 351
131250 17 397
131260 14 369
131270 24 393
131280 26 384
131290 47 414
131300 19 408
131310 28 374
131320 27 402
131330 24 381
131340 9 362
131350 8 370
131360 22 376
131370 1 374
131380 14 351
131390 40 398
131400 46 420
131410 39 415
131420 27 411
131430 11 347
131440 9 362
131450 34 398
131460 40 407
131470 36 399
131480 21 380
131490 15 397
131500 28 377
131510 18 365
131520 1 372
131530 5 358
131540 9 401
131550 10 367
131560 16 348
131570 10 359
131580 16 349
131590 49 404
131600 7 354
131610 10 344
131620 10 333
131630 20 372
131640 31 390
131650 27 412
131660 21 369
131670 32 363
131680 38 406
131690 41 395
131700 40 398
131710 27 385
131720 37 383
131730 51 377
131740 30 396
131750 20 385
131760 34 407
131770 32 389
131780 34 415
131790 30 358
131800 24 413
131810 33 389
131820 17 360
131830 15 343
131840 33 383
131850 19 364
131860 24 377
131870 16 362
131880 43 382
131890 33 385
131900 24 409
131910 27 402
131920 20 365
131930 29 366
131940 7 353
131950 10 344
131960 18 374
131970 30 395
131980 19 377
131990 25 359
132000 48 389
132010 33 403
132020 33 431
132030 20 373
132040 14 418
132050 31 406
132060 32 418
132070 25 412
132080 13 363
132090 22 388
132100 22 403
132110 35 415
132120 20 345
132130 12 334
132140 22 365
132150 29 362
132160 8 370
132170 39 417
132180 29 372
132190 29 345
132200 29 359
132210 36 368
132220 30 374
132230 31 348
132240 28 351
132250 30 352
132260 22 374
132270 38 360
132280 23 357
132290 25 366
132300 20 306
132310 19 357
132320 35 368
132330 22 384
132340 27 367
132350 17 365
132360 24 406
132370 26 395
132380 21 374
132390 27 381
132400 24 368
132410 13 396
132420 18 353
132430 36 425
132440 15 367
132450 33 386
132460 15 377
132470 16 390
132480 15 404
132490 23 416
132500 19 386
132510 4 392
132520 9 367
132530 4 380
132540 9 348
132550 17 371
132560 14 355
132570 23 407
132580 36 439
132590 26 365
132600 18 392
132610 17 417
132620 19 394
132630 18 410
132640 11 389
132650 21 379
132660 11 359
132670 0 336
132680 16 380
132690 13 384
132700 5 419
132710 35 378
132720 20 410
132730 25 414
132740 17 382
132750 7 405
132760 1 362
132770 2 368
132780 0 367
132790 5 396
132800 9 376
132810 0 359
132820 15 388
132830 27 383
132840 10 357
132850 8 356
132860 7 370
132870 5 363
132880 3 401
132890 18 399
132900 46 421
132910 18 361
132920 16 408
132930 2 352
132940 14 402
132950 0 368
132960 5 402
132970 3 385
132980 2 402
132990 8 390
133000 11 416
133010 9 359
133020 20 402
133030 12 391
133040 18 384
133050 7 369
133060 22 379
133070 14 380
133080 8 392
133090 36 378
133100 60 433
133110 24 412
133120 19 391
133130 5 387
133140 10 356
133150 4 346
133160 2 359
133170 19 386
133180 7 388
133190 32 381
133200 26 419
133210 26 380
133220 34 391
133230 16 390
133240 14 344
133250 24 383
133260 43 386
133270 13 388
133280 14 377
133290 12 380
133300 21 402
133310 12 369
133320 3 388
133330 30 380
133340 22 367
133350 3 364
133360 19 357
133370 17 354
133380 11 374
133390 10 339
133400 8 374
133410 14 380
133420 11 430
133430 10 417
133440 11 342
133450 0 366
133460 11 344
133470 8 341
133480 10 367
133490 33 360
133500 3 331
133510 9 330
133520 21 335
133530 26 363
133540 24 361
133550 16 370
133560 26 390
133570 20 377
133580 25 343
133590 37 329
133600 22 344
133610 21 350
133620 17 362
133630 26 369
133640 27 325
133650 6 352
133660 4 334
133670 10 337
133680 15 321
133690 21 347
133700 33 382
133710 30 381
133720 32 380
133730 38 409
133740 43 361
133750 48 406
133760 47 386
133770 43 395
133780 55 417
133790 35 385
133800 17 367
133810 17 348
133820 23 370
133830 16 405
133840 36 386
133850 19 386
133860 25 409
133870 32 404
133880 28 417
133890 19 402
133900 33 410
133910 44 444
133920 31 407
133930 46 417
133940 61 396
133950 67 425
133960 69 441
133970 62 417
133980 73 442
133990 85 447
134000 89 453
134010 82 439
134020 87 443
134030 86 418
134040 81 464
134050 65 424
134060 86 456
134070 87 441
134080 67 426
134090 51 429
134100 49 390
134110 54 386
134120 59 401
134130 85 447
134140 91 455
134150 91 502
134160 104 453
134170 74 456
134180 82 430
134190 97 464
134200 114 505
134210 97 490
134220 63 429
134230 64 431
134240 53 433
134250 46 428
134260 65 433
134270 99 477
134280 103 477
134290 87 453
134300 76 457
134310 84 491
134320 69 424
134330 44 424
134340 78 449
134350 87 446
134360 85 437
134370 63 430
134380 84 455
134390 91 451
134400 103 480
134410 89 438
134420 76 404
134430 72 436
134440 77 427
134450 74 410
134460 84 429
134470 60 419
134480 59 427
134490 79 485
134500 75 464
134510 59 472
134520 56 412
134530 51 400
134540 61 445
134550 36 414
134560 36 437
134570 31 395
134580 37 424
134590 26 401
134600 26 438
134610 46 393
134620 36 402
134630 22 385
134640 27 412
134650 53 398
134660 30 392
134670 35 396
134680 20 410
134690 29 440
134700 52 426
134710 35 383
134720 20 371
134730 30 414
134740 37 395
134750 35 427
134760 53 435
134770 48 434
134780 26 374
134790 31 404
134800 21 382
134810 33 395
134820 44 448
134830 44 391
134840 24 378
134850 46 396
134860 43 442
134870 25 413
134880 30 408
134890 32 393
134900 36 413
134910 41 423
134920 19 407
134930 14 401
134940 12 347
134950 27 379
134960 26 373
134970 22 381
134980 28 379
134990 20 423
135000 21 350
135010 51 420
135020 39 423
135030 31 374
135040 38 408
135050 38 408
135060 23 394
135070 38 411
135080 26 412
135090 15 409
135100 17 387
135110 55 408
135120 44 424
135130 44 408
135140 18 379
135150 23 416
135160 7 359
135170 30 390
135180 23 362
135190 23 391
135200 33 383
135210 27 421
135220 11 412
135230 38 421
135240 45 428
135250 30 338
135260 20 401
135270 35 432
135280 19 404
135290 50 432
135300 36 396
135310 48 410
135320 67 436
135330 69 442
135340 73 472
135350 74 426
135360 49 404
135370 53 396
135380 37 389
135390 40 420
135400 21 392
135410 34 394
135420 25 373
135430 33 390
135440 26 419
135450 32 426
135460 36 417
135470 33 404
135480 32 394
135490 37 404
135500 27 406
135510 54 418
135520 18 403
135530 20 402
135540 25 414
135550 31 414
135560 18 405
135570 7 402
135580 14 407
135590 40 456
135600 14 401
135610 6 396
135620 11 401
135630 14 388
135640 19 398
135650 10 399
135660 17 411
135670 7 393
135680 0 368
135690 5 401
135700 7 402
135710 20 404
135720 8 383
135730 10 390
135740 9 361
135750 13 368
135760 5 363
135770 10 385
135780 29 367
135790 16 387
135800 4 386
135810 2 366
135820 15 378
135830 16 379
135840 25 408
135850 11 406
135860 7 393
135870 8 388
135880 10 407
135890 15 401
135900 14 377
135910 6 396
135920 27 431
135930 14 387
135940 5 390
135950 16 416
135960 5 360
135970 5 382
135980 11 380
135990 26 383
136000 35 421
136010 11 406
136020 12 367
136030 2 394
136040 6 344
136050 22 396
136060 14 388
136070 10 354
136080 17 385
136090 3 339
136100 8 356
136110 13 390
136120 12 388
136130 19 383
136140 17 377
136150 18 374
136160 17 349
136170 16 390
136180 7 371
136190 22 379
136200 22 358
136210 22 379
136220 27 402
136230 13 383
136240 28 394
136250 24 384
136260 8 356
136270 11 339
136280 19 358
136290 17 379
136300 19 358
136310 14 361
136320 30 402
136330 10 334
136340 24 389
136350 15 377
136360 5 376
136370 14 388
136380 12 371
136390 17 394
136400 8 353
136410 17 381
136420 45 399
136430 45 412
136440 1 351
136450 17 369
136460 25 383
136470 21 394
136480 26 353
136490 14 344
136500 37 410
136510 22 409
136520 7 356
136530 15 371
136540 36 372
136550 19 332
136560 19 375
136570 10 310
136580 16 380
136590 19 349
136600 19 402
136610 29 389
136620 14 400
136630 28 412
136640 18 357
136650 1 378
136660 12 400
136670 22 391
136680 20 370
136690 14 390
136700 20 411
136710 15 371
136720 10 381
136730 19 408
136740 12 391
136750 7 368
136760 25 427
136770 43 408
136780 41 437
136790 43 403
136800 40 435
136810 24 433
136820 21 417
136830 14 383
136840 20 390
136850 36 374
136860 25 405
136870 25 332
136880 26 356
136890 18 411
136900 3 341
136910 5 373
136920 5 365
136930 8 396
136940 25 412
136950 14 384
136960 9 382
136970 0 378
136980 6 391
136990 3 392
137000 1 364
137010 9 399
137020 2 394
137030 11 381
137040 24 409
137050 15 369
137060 22 398
137070 42 405
137080 16 391
137090 38 365
137100 38 412
137110 29 411
137120 36 407
137130 45 457
137140 28 432
137150 26 401
137160 23 386
137170 22 367
137180 23 367
137190 28 404
137200 19 387
137210 20 359
137220 18 410
137230 37 389
137240 24 413
137250 13 399
137260 7 380
137270 7 385
137280 25 398
137290 28 410
137300 5 369
137310 7 393
137320 1 399
137330 19 410
137340 14 369
137350 26 403
137360 32 374
137370 21 386
137380 15 368
137390 16 388
137400 24 396
137410 15 404
137420 24 418
137430 13 397
137440 20 389
137450 26 390
137460 46 415
137470 37 406
137480 44 409
137490 23 418
137500 19 364
137510 20 349
137520 43 406
137530 11 358
137540 4 361
137550 42 405
137560 31 353
137570 14 312
137580 21 397
137590 33 381
137600 25 364
137610 18 356
137620 15 306
137630 10 313
137640 19 328
137650 36 370
137660 14 330
137670 23 359
137680 23 376
137690 16 360
137700 14 337
137710 16 358
137720 30 372
137730 15 351
137740 27 387
137750 18 338
137760 30 363
137770 18 383
137780 33 396
137790 47 405
137800 39 391
137810 17 425
137820 45 414
137830 22 409
137840 21 358
137850 0 381
137860 28 370
137870 31 400
137880 19 388
137890 15 382
137900 11 315
137910 4 354
137920 15 417
137930 13 379
137940 6 353
137950 19 398
137960 28 381
137970 16 392
137980 18 360
137990 8 380
138000 30 390
138010 6 392
138020 9 397
138030 7 387
138040 14 384
138050 2 384
138060 7 372
138070 12 379
138080 2 382
138090 2 430
138100 9 334
138110 11 328
138120 2 306
138130 1 319
138140 7 350
138150 6 313
138160 4 372
138170 0 391
138180 5 361
138190 14 359
138200 44 387
138210 20 353
138220 28 423
138230 52 415
138240 38 411
138250 22 412
138260 36 418
138270 12 388
138280 25 383
138290 37 421
138300 26 406
138310 4 370
138320 6 338
138330 11 403
138340 29 419
138350 8 381
138360 24 400
138370 1 366
138380 4 393
138390 5 352
138400 9 364
138410 1 381
138420 14 424
138430 31 396
138440 13 375
138450 6 388
138460 18 423
138470 1 370
138480 9 389
138490 15 416
138500 22 417
138510 31 397
138520 35 415
138530 44 420
138540 32 369
138550 32 384
138560 48 424
138570 41 415
138580 52 422
138590 50 364
138600 54 421
138610 52 412
138620 56 400
138630 60 428
138640 58 422
138650 51 410
138660 33 394
138670 50 454
138680 33 384
138690 25 411
138700 29 405
138710 27 391
138720 70 439
138730 67 454
138740 84 454
138750 117 522
138760 116 472
138770 88 476
138780 95 477
138790 111 489
138800 99 427
138810 97 458
138820 76 441
138830 79 460
138840 88 451
138850 101 470
138860 79 428
138870 90 475
138880 85 466
138890 73 435
138900 52 399
138910 81 453
138920 72 446
138930 30 434
138940 42 425
138950 46 415
138960 30 413
138970 26 405
138980 48 419
138990 34 390
139000 55 422
139010 25 415
139020 44 431
139030 61 457
139040 64 463
139050 65 419
139060 37 431
139070 54 444
139080 74 463
139090 68 459
139100 57 446
139110 73 452
139120 73 448
139130 67 437
139140 74 451
139150 63 459
139160 77 444
139170 65 448
139180 54 450
139190 80 455
139200 60 425
139210 63 425
139220 48 419
139230 51 432
139240 45 450
139250 57 426
139260 36 399
139270 54 435
139280 55 447
139290 62 387
139300 37 419
139310 26 398
139320 36 382
139330 34 379
139340 31 419
139350 59 428
139360 57 456
139370 50 439
139380 57 433
139390 78 437
139400 61 414
139410 50 432
139420 40 426
139430 44 438
139440 27 383
139450 39 381
139460 32 416
139470 37 398
139480 32 405
139490 33 432
139500 41 410
139510 30 401
139520 62 452
139530 55 423
139540 53 406
139550 64 392
139560 39 416
139570 34 394
139580 22 377
139590 21 410
139600 25 397
139610 32 390
139620 42 421
139630 45 411
139640 69 461
139650 58 460
139660 69 463
139670 72 441
139680 85 464
139690 109 485
139700 74 423
139710 119 505
139720 145 482
139730 140 505
139740 154 533
139750 140 504
139760 181 509
139770 166 536
139780 150 528
139790 105 477
139800 107 490
139810 143 478
139820 75 386
139830 53 420
139840 86 437
139850 67 409
139860 52 415
139870 83 449
139880 75 412
139890 73 427
139900 75 445
139910 69 433
139920 72 429
139930 38 388
139940 72 416
139950 51 455
139960 74 462
139970 75 451
139980 59 419
139990 61 401
140000 72 451
140010 76 445
140020 105 458
140030 89 455
140040 123 491
140050 98 441
140060 74 451
140070 82 444
140080 95 488
140090 133 497
140100 114 489
140110 122 498
140120 74 446
140130 93 489
140140 115 507
140150 106 505
140160 115 460
140170 153 546
140180 134 504
140190 136 520
140200 129 529
140210 122 482
140220 125 499
140230 128 498
140240 139 523
140250 116 478
140260 92 473
140270 80 477
140280 76 469
140290 109 497
140300 84 435
140310 103 475
140320 98 478
140330 100 474
140340 96 484
140350 93 467
140360 148 522
140370 134 511
140380 86 439
140390 100 462
140400 115 474
140410 76 495
140420 90 487
140430 79 450
140440 72 450
140450 84 421
140460 84 437
140470 89 460
140480 119 462
140490 85 453
140500 84 449
140510 91 458
140520 81 430
140530 74 468
140540 85 454
140550 63 434
140560 77 439
140570 67 445
140580 62 441
140590 65 447
140600 44 377
140610 39 397
140620 18 382
140630 18 382
140640 22 382
140650 32 410
140660 18 388
140670 33 390
140680 22 380
140690 50 412
140700 21 377
140710 6 386
140720 11 387
140730 27 395
140740 41 384
140750 31 415
140760 30 372
140770 28 405
140780 43 406
140790 17 384
140800 18 413
140810 28 376
140820 36 401
140830 33 377
140840 25 418
140850 12 376
140860 21 387
140870 14 368
140880 9 419
140890 3 391
140900 7 377
140910 36 416
140920 30 395
140930 14 390
140940 6 372
140950 11 370
140960 18 390
140970 19 411
140980 19 373
140990 6 369
141000 6 384
141010 4 333
141020 32 389
141030 5 390
141040 22 373
141050 14 358
141060 17 362
141070 15 376
141080 37 433
141090 30 370
141100 7 368
141110 10 367
141120 32 388
141130 22 398
141140 31 376
141150 16 381
141160 24 386
141170 5 373
141180 30 406
141190 20 355
141200 10 393
141210 7 400
141220 15 377
141230 13 361
141240 12 374
141250 14 416
141260 24 365
141270 11 371
141280 19 352
141290 7 393
141300 13 386
141310 6 390
141320 13 387
141330 0 367
141340 1 410
141350 1 378
141360 5 361
141370 11 392
141380 5 416
141390 1 387
141400 9 374
141410 17 378
141420 27 396
141430 25 410
141440 10 400
141450 27 392
141460 21 374
141470 4 395
141480 1 399
141490 9 375
141500 15 412
141510 27 412
141520 29 457
141530 2 351
141540 18 382
141550 30 383
141560 23 427
141570 22 421
