# #Frame C1_sub1 C1_sub2 C1_dna C2_sub1 C2_sub2 C2_dna
105220 0 1 42 0 0 21
105230 0 1 53 0 0 13
105240 0 0 37 0 0 0
105250 0 0 39 0 0 14
105260 0 0 30 0 0 20
105270 2 0 26 0 0 8
105280 2 0 6 0 0 6
105290 0 0 13 0 0 0
105300 0 0 6 0 0 4
105310 9 3 0 0 0 1
105320 0 1 0 0 0 14
105330 8 0 2 0 0 7
105340 6 0 4 0 0 6
105350 6 0 2 0 0 7
105360 10 0 3 0 0 11
105370 0 0 10 0 0 28
105380 0 0 2 0 0 11
105390 0 1 2 0 0 7
105400 0 0 1 0 0 12
105410 5 0 1 0 0 10
105420 5 5 3 0 0 0
105430 0 0 2 0 0 17
105440 6 0 0 0 0 25
105450 11 0 3 0 0 21
105460 4 0 3 0 0 32
105470 6 0 12 0 0 24
105480 6 0 11 0 0 39
105490 4 0 7 0 0 9
105500 4 1 9 0 0 7
105510 0 0 14 0 0 18
105520 1 1 2 3 0 1
105530 5 0 38 0 0 7
105540 0 1 11 7 0 7
105550 0 0 10 0 0 1
105560 0 0 4 0 0 3
105570 2 0 9 1 0 17
105580 1 1 5 11 0 8
105590 1 0 7 3 0 11
105600 0 0 6 4 0 1
105610 1 0 9 3 0 28
105620 0 0 1 0 0 20
105630 4 0 9 0 0 22
105640 3 0 1 0 0 16
105650 0 0 1 0 0 11
105660 1 0 10 0 0 1
105670 0 0 6 0 0 20
105680 0 1 17 0 0 6
105690 0 0 19 0 0 1
105700 0 0 3 0 0 5
105710 5 0 10 0 0 6
105720 5 0 14 0 0 7
105730 10 0 1 0 0 3
105740 13 0 0 0 0 9
105750 11 0 6 0 0 19
105760 10 0 16 0 0 10
105770 15 0 13 0 0 16
105780 9 0 10 0 0 12
105790 9 0 12 0 0 5
105800 11 0 10 0 0 0
105810 13 0 4 0 0 0
105820 9 0 0 0 0 1
105830 11 0 6 0 0 6
105840 16 0 0 0 0 11
105850 10 1 1 0 0 0
105860 10 0 1 0 0 4
105870 12 0 0 0 0 0
105880 13 0 1 0 0 0
105890 15 0 5 0 0 4
105900 12 0 1 0 0 0
105910 6 0 0 0 0 9
105920 12 0 0 0 0 1
105930 17 0 1 0 0 23
105940 11 0 0 0 0 14
105950 18 0 7 0 0 2
105960 7 0 14 0 0 6
105970 9 0 8 0 0 0
105980 13 0 1 0 0 0
105990 14 0 7 0 0 2
106000 14 0 7 0 0 3
106010 16 0 19 0 0 2
106020 12 1 10 0 0 0
106030 13 0 0 0 0 0
106040 15 0 4 0 0 0
106050 14 0 4 0 0 0
106060 15 0 0 0 0 9
106070 18 1 0 0 0 0
106080 9 0 1 0 0 0
106090 14 0 3 0 0 0
106100 11 0 2 0 0 10
106110 12 0 1 0 0 0
106120 10 0 7 0 0 0
106130 11 0 6 0 25 11
106140 0 1 10 0 13 4
106150 8 0 31 0 0 8
106160 5 0 5 0 0 0
106170 10 0 28 0 0 0
106180 0 0 23 0 2 0
106190 0 0 5 0 0 14
106200 2 0 0 0 13 0
106210 0 0 8 0 24 15
106220 0 0 12 0 22 1
106230 0 0 8 0 16 7
106240 0 0 15 0 3 6
106250 3 0 13 0 10 1
106260 10 0 0 0 2 7
106270 0 0 41 0 19 12
106280 0 0 36 0 14 6
106290 6 0 21 0 13 0
106300 6 0 15 0 17 2
106310 0 0 25 0 1 5
106320 7 0 25 0 0 0
106330 3 0 40 0 3 0
106340 2 0 25 0 7 0
106350 0 0 28 0 0 2
106360 0 1 23 0 0 0
106370 0 0 41 5 0 0
106380 2 0 29 3 0 0
106390 0 1 48 0 0 10
106400 0 0 31 0 0 0
106410 0 1 33 0 0 7
106420 0 0 26 0 0 0
106430 6 0 28 0 0 1
106440 0 1 32 0 0 0
106450 0 0 26 0 0 0
106460 0 1 34 0 0 0
106470 4 0 36 0 0 6
106480 0 0 49 0 0 0
106490 0 0 22 0 0 20
106500 0 0 35 0 0 7
106510 0 0 22 0 0 5
106520 0 1 38 0 0 5
106530 0 1 29 0 0 18
106540 1 0 41 0 4 27
106550 0 1 19 0 3 2
106560 0 1 20 0 0 11
106570 0 1 16 0 0 2
106580 0 0 28 0 0 11
106590 0 1 26 0 0 14
106600 7 0 43 0 0 31
106610 0 0 25 0 0 12
106620 5 0 23 0 0 22
106630 3 0 39 0 0 12
106640 10 0 18 0 1 7
106650 7 0 29 0 0 13
106660 13 0 16 0 0 15
106670 9 0 19 0 0 14
106680 11 0 9 0 0 15
106690 6 0 21 1 0 17
106700 5 0 20 0 0 2
106710 5 0 19 0 0 0
106720 8 0 17 0 0 3
106730 1 0 16 0 0 28
106740 0 0 21 0 0 27
106750 5 0 22 0 0 5
106760 5 1 22 0 0 7
106770 7 0 4 0 1 6
106780 0 2 6 0 1 21
106790 0 0 8 0 0 22
106800 0 0 17 0 0 14
106810 0 0 9 0 0 7
106820 2 0 8 0 0 19
106830 0 4 12 0 0 8
106840 0 0 8 5 0 11
106850 0 0 4 0 0 10
106860 0 0 20 0 0 24
106870 0 27 9 0 0 0
106880 0 32 6 0 0 13
106890 0 9 6 0 0 8
106900 0 0 1 0 0 0
106910 0 0 0 0 0 14
106920 0 0 13 0 0 4
106930 0 0 0 0 0 1
106940 0 0 7 0 0 11
106950 0 0 0 0 0 5
106960 0 0 1 0 0 18
106970 0 1 3 0 0 10
106980 0 3 0 0 0 23
106990 0 6 1 1 0 18
107000 0 0 0 0 0 35
107010 0 0 0 0 0 11
107020 3 0 0 0 0 14
107030 11 0 11 0 0 18
107040 1 0 11 0 0 20
107050 1 0 0 0 0 19
107060 0 0 5 0 0 21
107070 0 0 7 0 0 19
107080 3 0 1 0 0 23
107090 4 0 6 0 0 34
107100 0 0 5 0 0 25
107110 2 0 5 0 0 8
107120 1 0 6 0 0 2
107130 0 0 5 0 0 11
107140 0 0 9 0 0 11
107150 0 0 9 0 0 11
107160 0 0 10 0 0 0
107170 0 0 13 0 0 0
107180 0 0 8 0 0 0
107190 0 0 8 0 0 17
107200 0 0 7 4 0 3
107210 0 0 10 0 0 6
107220 0 0 13 0 0 19
107230 0 0 0 0 0 19
107240 0 0 15 0 0 19
107250 0 0 1 0 0 15
107260 0 0 2 0 0 8
107270 0 0 19 0 0 3
107280 0 0 24 0 0 14
107290 0 0 1 0 0 6
107300 0 4 5 0 0 9
107310 0 0 0 0 0 5
107320 0 0 2 0 0 7
107330 0 0 8 0 0 4
107340 0 0 18 0 0 23
107350 0 0 13 0 0 10
107360 1 0 12 0 0 14
107370 0 0 15 0 0 5
107380 0 0 32 0 0 19
107390 1 0 33 0 0 26
107400 0 0 18 0 0 24
107410 0 0 16 0 0 28
107420 0 0 20 0 0 22
107430 1 0 7 0 0 10
107440 2 0 7 0 0 11
107450 0 0 24 0 0 18
107460 0 0 8 0 0 20
107470 0 0 5 0 0 13
107480 0 0 0 0 0 14
107490 0 0 1 0 0 13
107500 0 0 17 0 0 7
107510 0 0 24 0 0 16
107520 1 0 12 0 0 23
107530 0 0 24 0 0 14
107540 0 0 15 0 0 24
107550 2 0 10 0 0 21
107560 1 0 0 0 0 14
107570 0 0 4 0 0 13
107580 4 0 7 0 0 16
107590 1 0 7 0 0 22
107600 7 0 2 0 0 15
107610 0 0 3 0 0 20
107620 0 0 0 0 0 14
107630 0 0 0 0 0 27
107640 0 0 11 0 0 24
107650 0 0 11 0 0 29
107660 0 0 1 0 0 30
107670 0 0 0 0 0 29
107680 0 0 2 0 0 21
107690 0 0 10 0 0 27
107700 0 0 9 0 0 21
107710 3 0 0 0 0 14
107720 8 0 15 1 0 37
107730 0 0 16 0 0 22
107740 1 0 15 0 0 25
107750 0 0 16 0 0 18
107760 0 0 0 0 0 17
107770 3 0 12 0 0 27
107780 6 0 19 0 0 32
107790 13 0 7 0 0 15
107800 3 0 30 0 0 1
107810 6 0 6 0 0 13
107820 0 0 9 0 0 17
107830 0 0 6 0 3 9
107840 0 0 8 0 0 9
107850 0 0 7 0 0 13
107860 0 0 9 0 0 8
107870 6 0 0 0 0 7
107880 0 0 7 0 0 7
107890 3 0 9 0 0 14
107900 4 0 22 8 0 9
107910 0 0 14 10 0 19
107920 0 0 9 45 0 18
107930 0 0 8 65 0 9
107940 0 0 1 16 0 33
107950 0 0 0 29 0 15
107960 7 0 3 20 0 30
107970 0 0 1 19 0 33
107980 1 0 17 14 0 25
107990 0 0 0 13 0 6
108000 0 0 0 10 0 26
108010 0 0 3 8 0 21
108020 4 0 1 7 0 15
108030 0 0 9 14 0 24
108040 2 0 1 35 0 18
108050 0 0 1 39 0 20
108060 2 1 14 48 0 24
108070 0 0 1 44 0 20
108080 0 0 1 62 0 21
108090 9 0 5 57 0 30
108100 7 0 17 61 0 26
108110 11 1 12 62 0 17
108120 0 0 3 54 0 24
108130 0 0 9 60 0 24
108140 1 0 8 50 0 24
108150 5 0 9 38 0 32
108160 0 0 9 46 0 33
108170 0 0 6 65 0 27
108180 2 0 10 39 0 17
108190 8 1 9 47 0 23
108200 12 0 13 60 0 36
108210 10 0 9 26 0 31
108220 13 0 5 50 0 31
108230 3 0 8 74 0 32
108240 0 0 1 77 0 28
108250 0 0 3 60 0 18
108260 0 0 0 12 0 25
108270 0 0 5 54 0 27
108280 0 0 6 64 0 34
108290 0 0 6 66 0 27
108300 0 0 13 70 0 33
108310 0 4 15 64 0 25
108320 0 0 4 54 0 18
108330 0 0 3 56 0 19
108340 0 0 7 65 0 24
108350 0 0 1 70 0 17
108360 0 0 8 42 0 23
108370 0 1 11 32 0 31
108380 0 2 12 31 0 26
108390 0 8 16 37 0 17
108400 0 6 11 23 0 24
108410 0 2 15 21 0 27
108420 0 2 17 29 0 21
108430 0 4 12 45 0 36
108440 0 1 6 48 0 14
108450 0 8 11 50 0 25
108460 0 7 13 48 0 11
108470 0 5 9 58 0 29
108480 0 21 12 68 0 28
108490 0 11 11 67 0 22
108500 0 3 10 46 0 25
108510 0 13 11 36 0 31
108520 0 16 12 37 0 26
108530 0 4 12 41 0 21
108540 0 16 12 35 0 20
108550 0 4 14 51 0 22
108560 0 4 11 46 0 25
108570 0 0 18 45 0 26
108580 0 3 14 46 0 26
108590 0 22 11 38 0 23
108600 0 39 10 31 0 28
108610 0 10 15 27 0 33
108620 0 8 12 29 0 29
108630 0 14 9 34 0 40
108640 0 34 13 45 0 33
108650 0 24 9 38 0 27
108660 0 26 5 32 0 18
108670 0 9 14 45 0 8
108680 0 15 9 46 0 8
108690 0 5 10 44 0 19
108700 0 24 18 21 0 9
108710 0 12 8 35 0 8
108720 0 14 14 41 0 8
108730 0 5 12 48 0 20
108740 0 5 11 52 0 17
108750 0 18 11 66 0 12
108760 0 13 10 46 0 11
108770 0 12 11 35 0 9
108780 0 14 10 26 0 13
108790 0 17 12 53 0 25
108800 0 16 12 47 0 12
108810 0 17 9 24 0 12
108820 0 21 19 19 0 14
108830 0 10 16 0 0 1
108840 0 21 10 1 0 0
108850 0 21 7 0 0 2
108860 0 0 5 0 0 5
108870 0 5 13 0 0 20
108880 0 9 18 0 0 17
108890 0 7 14 7 0 0
108900 0 2 7 12 0 1
108910 0 4 15 0 0 3
108920 0 7 13 10 0 4
108930 0 6 6 4 0 1
108940 0 0 15 15 0 1
108950 0 0 3 5 0 3
108960 0 5 11 0 0 23
108970 0 6 14 17 0 25
108980 0 0 0 32 0 24
108990 0 0 0 23 0 13
109000 0 0 1 51 0 14
109010 0 22 17 50 0 14
109020 0 22 0 45 0 6
109030 0 0 5 68 0 19
109040 0 10 12 39 0 12
109050 0 0 15 11 0 22
109060 0 0 25 40 0 11
109070 0 27 20 51 0 7
109080 0 37 30 28 0 11
109090 0 32 24 45 0 6
109100 0 32 16 55 0 6
109110 0 26 19 52 0 7
109120 0 31 13 38 0 2
109130 0 35 21 42 0 6
109140 0 41 17 37 0 7
109150 0 34 14 28 0 21
109160 0 23 27 29 0 18
109170 0 30 9 54 0 18
109180 0 39 25 61 0 12
109190 0 50 29 48 0 6
109200 0 38 29 61 0 10
109210 0 34 22 48 0 2
109220 0 44 8 56 0 9
109230 0 37 14 48 0 6
109240 0 39 16 68 0 6
109250 0 40 16 50 0 10
109260 0 48 5 34 0 14
109270 0 44 17 36 0 0
109280 0 40 20 40 0 6
109290 0 36 31 57 0 8
109300 0 40 24 56 0 8
109310 0 34 19 35 0 14
109320 0 45 26 34 0 12
109330 0 58 16 47 0 11
109340 0 44 31 45 0 2
109350 0 50 44 59 0 8
109360 0 50 40 33 0 3
109370 0 46 29 56 0 10
109380 0 57 20 52 0 9
109390 0 59 32 44 0 11
109400 0 61 41 59 0 11
109410 0 70 31 54 0 6
109420 0 47 29 49 0 8
109430 0 43 43 54 0 11
109440 0 38 42 44 0 10
109450 0 45 44 41 0 8
109460 0 51 29 43 0 25
109470 0 51 25 49 0 17
109480 0 49 23 43 0 21
109490 0 48 23 39 0 22
109500 0 65 38 57 0 12
109510 0 52 36 33 0 17
109520 0 48 40 70 0 18
109530 0 48 20 34 0 23
109540 0 48 36 59 0 26
109550 0 37 40 46 0 21
109560 0 62 8 65 0 24
109570 0 56 1 49 0 1
109580 0 62 27 39 0 1
109590 0 84 20 56 0 7
109600 0 52 6 56 0 12
109610 0 29 23 48 0 11
109620 0 56 26 55 0 7
109630 0 54 5 38 0 10
109640 0 29 6 62 0 6
109650 0 74 12 56 0 15
109660 0 64 32 49 0 11
109670 0 51 20 40 0 11
109680 0 47 22 58 0 8
109690 0 55 17 59 0 13
109700 0 74 22 48 0 10
109710 0 60 16 63 0 9
109720 0 61 16 59 0 5
109730 0 55 31 53 0 16
109740 0 48 6 37 0 10
109750 0 54 29 73 0 7
109760 0 26 26 47 0 3
109770 0 39 28 52 0 3
109780 0 44 19 51 0 18
109790 0 35 26 34 0 5
109800 0 88 39 24 0 9
109810 0 63 35 46 0 13
109820 0 77 21 39 0 14
109830 0 100 23 30 0 15
109840 0 59 24 44 0 20
109850 0 84 24 55 0 17
109860 0 99 28 67 0 7
109870 0 74 27 62 0 18
109880 0 84 32 41 0 8
109890 0 83 34 55 0 25
109900 0 64 25 56 0 11
109910 0 87 27 67 0 20
109920 0 105 17 62 0 24
109930 0 67 12 38 0 17
109940 0 42 31 56 0 34
109950 0 23 4 39 0 20
109960 0 39 22 33 0 19
109970 0 37 8 44 0 22
109980 0 46 3 33 0 27
109990 0 43 7 27 0 21
110000 0 44 13 33 0 26
110010 0 40 17 32 0 26
110020 0 58 32 18 0 1
110030 0 76 34 21 0 7
110040 0 36 24 46 0 3
110050 0 60 35 25 0 4
110060 0 53 32 18 0 25
110070 0 50 22 16 0 9
110080 0 55 29 32 0 19
110090 0 30 3 48 0 24
110100 0 35 24 41 0 22
110110 0 55 9 35 0 13
110120 0 39 17 25 0 8
110130 0 38 15 28 0 7
110140 0 40 31 27 0 17
110150 0 49 17 38 0 29
110160 0 50 29 50 0 0
110170 0 53 12 46 0 10
110180 0 49 12 55 0 5
110190 0 46 14 41 0 25
110200 0 56 14 37 0 7
110210 0 56 17 24 0 12
110220 0 42 23 30 0 8
110230 0 36 28 40 0 0
110240 0 41 30 25 0 1
110250 0 28 26 36 0 7
110260 0 45 28 50 0 1
110270 0 32 25 58 0 7
110280 0 49 37 51 0 7
110290 0 34 17 53 0 2
110300 0 34 7 21 0 0
110310 0 53 9 26 0 6
110320 0 32 13 48 0 17
110330 0 33 17 52 0 11
110340 0 48 13 40 0 3
110350 0 70 15 43 0 0
110360 0 49 10 34 0 23
110370 0 48 32 54 0 7
110380 0 39 22 49 0 3
110390 0 35 18 30 0 0
110400 0 21 14 43 0 0
110410 0 20 26 29 0 1
110420 0 43 16 42 0 13
110430 0 31 21 34 0 3
110440 0 38 21 8 0 26
110450 0 19 14 0 0 1
110460 0 0 2 4 0 22
110470 0 7 0 7 0 7
110480 0 6 1 4 0 18
110490 0 3 1 9 0 14
110500 0 7 1 9 0 0
110510 0 0 0 12 0 3
110520 0 6 2 14 0 4
110530 0 0 2 6 0 0
110540 0 0 0 0 0 5
110550 0 3 2 0 0 4
110560 0 6 0 0 0 3
110570 0 10 0 10 0 6
110580 0 0 11 7 0 0
110590 0 0 1 7 0 0
110600 0 0 0 11 0 0
110610 0 0 0 12 0 11
110620 0 0 0 38 0 20
110630 9 1 13 29 0 8
110640 0 0 11 49 0 0
110650 0 0 2 7 0 2
110660 0 0 4 1 0 2
110670 0 0 0 0 0 1
110680 0 0 5 0 0 3
110690 0 0 22 9 0 16
110700 0 0 0 3 0 6
110710 0 0 0 17 0 2
110720 0 0 0 9 0 1
110730 0 2 6 19 0 2
110740 0 0 19 33 0 10
110750 0 0 6 30 0 5
110760 0 0 2 36 0 18
110770 0 0 19 29 0 5
110780 0 0 38 20 0 2
110790 0 0 28 21 0 3
110800 0 0 18 44 0 9
110810 0 0 22 38 0 2
110820 0 0 17 39 0 2
110830 0 1 14 36 0 3
110840 0 0 24 42 0 25
110850 0 1 11 17 0 14
110860 0 1 12 9 0 22
110870 0 1 12 2 0 26
110880 1 0 1 5 0 0
110890 1 0 6 6 0 7
110900 5 0 8 12 0 25
110910 1 0 3 0 0 13
110920 0 0 0 1 0 9
110930 2 0 1 8 0 7
110940 0 0 5 4 0 0
110950 0 0 0 0 0 2
110960 0 0 0 1 0 4
110970 0 0 6 0 0 0
110980 0 0 11 0 0 7
110990 0 0 0 0 0 5
111000 0 0 0 0 0 0
111010 0 0 4 0 0 1
111020 0 0 1 0 2 3
111030 0 0 0 0 0 6
111040 0 0 0 2 0 0
111050 0 0 2 0 0 15
111060 0 0 1 1 0 2
111070 0 0 0 0 0 0
111080 0 0 8 0 0 0
111090 0 0 0 0 0 0
111100 0 0 1 0 4 0
111110 0 0 1 0 8 0
111120 0 0 7 0 1 0
111130 0 0 2 0 0 0
111140 0 0 18 0 0 0
111150 0 3 15 1 0 2
111160 0 5 28 0 2 3
111170 0 0 42 0 0 0
111180 0 0 28 0 0 0
111190 0 0 32 0 1 1
111200 0 0 20 0 0 2
111210 0 0 10 0 11 1
111220 0 0 5 0 0 0
111230 0 0 15 0 0 0
111240 0 1 18 0 0 7
111250 0 0 14 0 0 5
111260 0 0 27 0 0 6
111270 0 0 19 0 0 0
111280 0 0 8 0 0 0
111290 0 0 10 0 0 4
111300 0 0 2 0 0 0
111310 0 0 13 0 0 10
111320 0 0 17 0 0 11
111330 0 0 9 0 0 1
111340 0 0 8 0 0 6
111350 0 1 4 0 0 5
111360 0 0 9 0 0 0
111370 0 0 1 0 0 1
111380 0 8 7 0 0 0
111390 0 0 2 0 0 0
111400 0 0 1 0 0 1
111410 0 0 2 0 0 0
111420 0 0 26 0 0 11
111430 0 2 12 0 0 14
111440 0 0 32 0 0 7
111450 0 0 21 0 0 5
111460 0 0 2 0 0 3
111470 0 0 14 0 0 12
111480 0 0 2 0 0 8
111490 0 1 15 0 0 13
111500 0 0 14 0 0 4
111510 0 0 7 0 0 23
111520 0 0 14 0 0 18
111530 0 0 17 0 0 11
111540 0 0 18 0 0 16
111550 0 0 7 0 0 11
111560 0 0 15 0 0 10
111570 0 0 12 0 0 2
111580 0 0 14 0 0 9
111590 0 0 28 0 0 2
111600 0 0 24 1 0 16
111610 3 0 10 0 0 12
111620 0 0 7 0 0 2
111630 0 0 15 0 0 8
111640 0 0 7 0 0 4
111650 0 1 55 0 0 4
111660 0 0 63 0 0 10
111670 0 0 56 0 0 13
111680 0 0 55 0 2 5
111690 0 0 54 0 6 7
111700 0 0 35 0 4 4
111710 0 0 43 7 0 1
111720 0 0 62 2 0 0
111730 0 1 57 5 0 3
111740 0 0 50 10 0 1
111750 0 0 43 2 2 15
111760 0 0 46 1 0 17
111770 0 1 40 0 2 20
111780 0 0 55 0 5 6
111790 0 0 44 3 0 1
111800 0 0 48 0 6 4
111810 0 0 40 0 0 21
111820 0 0 35 0 0 13
111830 0 0 46 0 0 29
111840 0 0 9 0 0 23
111850 0 0 12 0 0 25
111860 0 0 24 0 1 12
111870 0 0 43 0 9 23
111880 0 0 50 0 0 26
111890 0 0 52 0 0 22
111900 0 0 52 0 0 19
111910 0 0 47 0 5 25
111920 2 0 5 0 4 21
111930 6 0 9 0 0 11
111940 0 0 14 0 0 27
111950 3 0 1 0 2 30
111960 0 1 12 1 1 14
111970 0 0 11 7 0 11
111980 0 0 7 8 0 3
111990 4 0 11 0 0 8
112000 3 0 11 0 2 17
112010 0 0 2 0 0 16
112020 2 0 10 0 3 16
112030 0 0 1 0 0 8
112040 0 0 10 0 1 19
112050 0 0 4 0 9 9
112060 0 0 3 6 0 9
112070 0 0 7 0 0 7
112080 0 0 13 0 0 3
112090 0 0 7 0 5 11
112100 0 0 8 0 0 7
112110 0 0 5 0 0 24
112120 0 0 2 0 0 20
112130 0 0 0 0 3 16
112140 0 0 6 0 0 12
112150 0 0 1 0 4 15
112160 0 0 17 0 0 25
112170 0 0 19 0 0 34
112180 0 0 10 0 0 19
112190 0 0 13 0 2 17
112200 0 0 23 0 0 20
112210 0 0 14 0 0 25
112220 0 1 19 0 0 12
112230 0 0 3 0 2 16
112240 0 0 2 0 4 4
112250 0 0 11 0 0 6
112260 2 0 7 0 5 1
112270 0 0 0 0 9 2
112280 0 0 15 0 0 1
112290 0 0 17 0 3 6
112300 0 0 22 0 0 0
112310 0 0 10 0 0 9
112320 0 0 21 0 0 30
112330 0 0 15 0 0 19
112340 0 0 19 0 0 0
112350 0 0 8 0 0 10
112360 0 0 14 0 0 22
112370 0 0 15 0 0 11
112380 0 0 3 0 1 9
112390 0 0 6 0 1 6
112400 0 0 4 0 0 13
112410 0 0 5 0 0 5
112420 0 0 10 0 0 6
112430 0 0 12 0 0 9
112440 0 1 2 0 0 1
112450 0 0 21 0 0 0
112460 0 0 18 0 0 15
112470 0 0 4 0 0 17
112480 0 0 7 0 0 2
112490 0 0 8 0 0 1
112500 0 0 7 0 0 6
112510 0 0 12 0 1 7
112520 0 0 10 0 0 0
112530 0 0 11 0 0 9
112540 0 1 12 0 0 11
112550 0 0 18 0 0 0
112560 0 0 39 0 0 9
112570 0 0 0 0 0 13
112580 0 0 7 0 0 0
112590 0 0 0 0 0 6
112600 0 0 9 0 2 0
112610 0 4 3 0 0 11
112620 0 1 15 0 0 6
112630 0 0 8 0 0 0
112640 0 0 15 0 0 16
112650 0 0 6 0 0 11
112660 0 1 25 3 0 5
112670 0 0 4 0 0 5
112680 0 0 16 0 0 0
112690 0 0 11 0 0 5
112700 8 0 11 0 0 26
112710 5 0 0 0 0 12
112720 0 0 8 0 0 23
112730 0 0 14 0 0 7
112740 0 0 9 0 0 9
112750 0 0 8 0 0 15
112760 0 0 3 0 0 12
112770 0 0 4 0 6 12
112780 0 0 1 0 8 17
112790 0 0 8 0 8 17
112800 0 0 14 0 0 9
112810 0 0 9 0 0 15
112820 0 0 8 0 0 17
112830 0 0 8 0 0 14
112840 0 0 6 0 0 6
112850 0 0 2 0 0 6
112860 0 0 2 0 0 3
112870 0 0 13 0 0 10
112880 0 0 10 0 0 2
112890 0 0 8 0 0 0
112900 0 0 14 11 0 0
112910 0 0 12 1 0 0
112920 0 0 4 6 0 3
112930 1 0 3 7 0 12
112940 0 0 6 0 0 9
112950 0 0 2 11 0 5
112960 0 0 6 0 0 1
112970 2 0 9 0 0 5
112980 3 0 13 0 0 1
112990 0 0 3 13 0 11
113000 0 0 9 3 0 0
113010 0 0 7 0 0 7
113020 0 0 10 0 0 1
113030 0 0 11 5 0 2
113040 0 0 16 1 0 3
113050 0 0 21 7 0 4
113060 0 0 16 3 0 8
113070 0 0 6 12 0 7
113080 0 0 16 0 0 6
113090 0 0 6 0 0 2
113100 0 0 20 0 0 1
113110 0 0 20 0 0 6
113120 0 0 27 0 0 1
113130 0 2 31 2 0 1
113140 0 0 2 0 0 0
113150 0 0 9 0 0 6
113160 0 0 16 9 0 13
113170 0 0 1 10 0 5
113180 0 0 10 0 0 2
113190 0 0 13 0 0 0
113200 8 0 2 0 0 0
113210 3 0 1 0 0 10
113220 4 0 7 0 12 13
113230 7 0 12 0 13 12
113240 2 0 15 0 8 9
113250 10 0 4 0 0 6
113260 0 0 2 0 0 0
113270 0 0 6 0 0 1
113280 0 0 7 0 0 17
113290 0 0 4 0 0 0
113300 0 0 0 0 0 6
113310 0 0 12 0 0 0
113320 0 0 20 0 0 0
113330 0 0 20 0 0 0
113340 0 0 43 0 0 5
113350 0 0 83 0 0 0
113360 0 0 83 0 0 6
113370 0 0 87 0 0 2
113380 0 0 58 0 0 7
113390 0 0 58 0 16 1
113400 0 0 85 0 15 0
113410 0 0 81 0 15 6
113420 0 0 103 0 21 25
113430 0 0 111 0 0 0
113440 0 0 73 0 5 5
113450 6 0 91 0 0 5
113460 16 0 84 0 0 3
113470 0 0 97 0 0 0
113480 0 0 103 0 0 1
113490 0 0 104 0 0 11
113500 0 0 102 0 0 0
113510 4 0 87 0 0 11
113520 18 0 81 0 0 7
113530 0 0 51 0 0 4
113540 1 1 82 0 0 0
113550 0 1 77 0 2 1
113560 1 1 53 0 0 11
113570 25 4 95 0 2 12
113580 19 2 74 0 1 11
113590 54 1 86 0 0 15
113600 5 4 87 0 0 14
113610 15 5 77 0 0 7
113620 40 1 83 0 0 9
113630 36 2 85 0 0 6
113640 51 2 87 0 0 24
113650 17 1 89 0 0 18
113660 4 1 92 0 0 6
113670 3 1 89 0 0 21
113680 4 1 88 0 0 8
113690 4 1 89 0 0 14
113700 6 3 81 1 0 22
113710 0 1 93 0 0 16
113720 3 1 94 0 0 13
113730 0 1 93 0 0 12
113740 0 1 105 0 0 24
113750 0 1 103 0 0 13
113760 0 1 85 0 3 8
113770 2 0 79 0 0 34
113780 0 1 84 0 0 34
113790 0 0 111 0 0 22
113800 0 0 64 0 0 21
113810 0 0 97 0 0 42
113820 0 0 86 0 0 41
113830 0 1 104 0 0 21
113840 0 3 107 0 0 18
113850 0 2 108 0 0 17
113860 0 0 126 0 0 13
113870 0 0 122 0 0 5
113880 0 0 111 0 0 8
113890 0 0 104 0 0 9
113900 0 0 104 0 0 4
113910 0 0 90 0 0 38
113920 0 0 104 0 0 28
113930 0 0 119 0 0 32
113940 0 0 102 0 0 41
113950 0 0 114 0 0 33
113960 0 0 99 0 0 30
113970 0 0 130 0 0 36
113980 0 0 104 0 0 31
113990 0 0 107 0 0 22
114000 0 0 115 0 0 25
114010 0 0 92 0 0 32
114020 0 0 110 0 0 33
114030 0 0 97 0 0 29
114040 0 0 102 0 0 36
114050 0 0 83 0 0 46
114060 0 0 105 0 0 31
114070 0 0 112 0 0 31
114080 0 0 97 0 0 42
114090 0 0 129 0 0 30
114100 0 0 129 0 0 22
114110 0 0 122 0 0 14
114120 0 0 130 0 0 36
114130 0 0 120 0 0 19
114140 0 0 102 0 0 20
114150 0 0 124 0 0 21
114160 0 0 120 0 0 23
114170 0 0 103 0 0 30
114180 0 0 106 0 0 32
114190 0 0 114 0 0 19
114200 0 0 101 0 0 41
114210 0 0 112 0 0 32
114220 0 0 95 0 0 34
114230 0 0 112 0 0 31
114240 0 0 77 0 0 8
114250 0 0 106 0 0 16
114260 0 0 116 0 0 15
114270 0 0 116 0 1 8
114280 0 0 134 0 0 14
114290 0 0 115 0 0 10
114300 0 0 100 0 0 1
114310 0 0 117 0 0 1
114320 0 0 107 0 0 13
114330 0 0 130 0 23 6
114340 0 0 105 0 0 1
114350 0 0 106 0 0 17
114360 0 0 112 0 0 0
114370 0 0 86 0 0 8
114380 0 0 113 0 0 12
114390 0 0 85 0 0 6
114400 0 0 95 0 0 19
114410 0 0 91 0 0 8
114420 0 0 90 0 0 14
114430 0 0 117 0 0 7
114440 0 0 93 0 0 7
114450 0 0 86 0 0 2
114460 0 0 112 0 0 0
114470 0 0 88 0 0 0
114480 0 0 112 0 0 3
114490 0 0 124 0 0 1
114500 0 0 86 0 0 22
114510 0 0 104 0 0 12
