# #Frame C1_sub1 C1_sub2 C1_dna C2_sub1 C2_sub2 C2_dna
123210 0 0 22 3 6 23
123220 0 3 33 5 3 27
123230 0 3 67 1 0 33
123240 0 1 90 8 0 25
123250 0 0 67 4 0 21
123260 0 1 89 0 0 32
123270 0 0 81 10 0 19
123280 0 2 65 9 0 33
123290 0 3 76 10 0 28
123300 0 0 84 9 0 35
123310 0 3 64 5 1 31
123320 0 0 57 11 4 29
123330 0 2 61 4 0 26
123340 0 0 61 11 0 29
123350 0 3 81 9 10 34
123360 0 0 35 0 13 40
123370 0 0 69 4 9 27
123380 0 0 44 8 8 27
123390 0 0 64 4 28 26
123400 0 0 60 4 11 31
123410 0 0 84 4 9 35
123420 0 0 57 5 1 27
123430 0 0 100 5 8 21
123440 0 0 60 5 0 32
123450 0 2 59 1 0 29
123460 0 0 40 4 12 30
123470 0 2 44 0 19 24
123480 0 0 47 0 1 32
123490 0 0 63 0 0 30
123500 0 4 45 0 7 24
123510 0 1 55 0 16 27
123520 0 1 40 0 11 24
123530 0 1 44 0 1 23
123540 0 1 28 0 15 16
123550 0 4 52 1 1 16
123560 0 4 48 24 0 27
123570 0 3 49 33 0 24
123580 0 1 34 10 1 27
123590 0 0 49 0 1 23
123600 0 3 42 1 0 26
123610 0 2 45 13 1 26
123620 0 0 45 26 1 28
123630 0 1 43 26 6 25
123640 0 1 51 28 1 25
123650 0 1 36 25 3 13
123660 0 1 54 32 0 29
123670 0 2 44 37 0 27
123680 0 1 42 14 0 25
123690 0 1 51 16 0 23
123700 0 1 50 33 0 28
123710 0 1 46 22 0 29
123720 0 1 55 27 0 31
123730 0 1 43 26 0 31
123740 0 0 41 36 0 31
123750 0 1 47 26 3 46
123760 0 1 51 22 0 37
123770 0 1 57 31 0 46
123780 0 1 53 37 0 22
123790 0 5 63 28 0 29
123800 0 4 58 40 0 25
123810 0 4 48 9 0 45
123820 0 5 56 23 0 32
123830 0 9 60 7 0 24
123840 0 7 45 33 0 35
123850 0 3 55 27 0 38
123860 0 4 51 37 0 39
123870 0 3 58 15 0 26
123880 0 0 60 30 0 36
123890 0 0 65 25 0 31
123900 0 1 49 13 0 22
123910 0 1 47 18 0 27
123920 0 0 40 31 1 27
123930 0 2 37 7 0 30
123940 0 0 30 23 0 31
123950 0 1 35 9 0 34
123960 0 0 28 34 0 30
123970 0 3 46 39 0 32
123980 0 0 45 38 0 30
123990 0 0 49 31 0 30
124000 0 0 50 28 0 32
124010 0 0 45 33 0 28
124020 0 0 43 23 0 28
124030 0 0 41 39 0 22
124040 0 0 44 44 0 26
124050 0 0 33 32 0 25
124060 0 0 40 28 0 35
124070 0 0 22 29 0 31
124080 0 0 29 34 0 25
124090 0 0 21 45 0 27
124100 0 0 32 36 0 25
124110 0 1 40 36 0 24
124120 0 0 39 26 0 27
124130 0 2 31 26 5 25
124140 0 0 40 32 0 28
124150 0 0 42 32 0 23
124160 0 3 53 40 0 24
124170 0 0 41 46 0 30
124180 0 0 55 39 0 26
124190 0 0 59 28 1 24
124200 0 0 29 29 0 32
124210 0 0 13 35 0 27
124220 0 3 15 28 0 32
124230 0 0 19 29 0 33
124240 0 0 28 40 0 34
124250 0 0 28 45 0 28
124260 0 0 19 49 0 27
124270 0 6 18 38 0 29
124280 0 4 11 23 0 29
124290 0 5 12 30 0 24
124300 0 9 15 47 0 22
124310 0 1 21 42 0 28
124320 0 0 18 41 0 20
124330 0 0 27 40 0 29
124340 0 0 27 34 0 30
124350 1 0 22 47 0 26
124360 0 0 32 36 0 24
124370 0 0 24 14 0 30
124380 0 0 15 17 0 25
124390 0 0 20 1 0 32
124400 0 0 34 19 0 29
124410 0 1 20 27 0 29
124420 0 0 30 15 0 29
124430 0 0 42 1 0 32
124440 0 2 44 1 0 31
124450 0 0 37 1 0 31
124460 0 0 33 2 0 34
124470 0 0 31 0 0 30
124480 0 0 37 7 0 29
124490 0 0 30 4 1 35
124500 0 1 41 6 0 22
124510 0 0 11 8 1 38
124520 0 0 22 1 0 27
124530 0 3 23 8 0 29
124540 0 1 31 6 1 34
124550 0 0 21 7 0 32
124560 0 0 23 4 0 35
124570 0 0 28 9 0 30
124580 0 0 44 9 0 39
124590 0 0 54 2 0 32
124600 0 1 39 8 0 29
124610 0 1 25 6 0 34
124620 0 0 44 12 5 27
124630 0 0 30 8 8 31
124640 0 0 31 3 4 35
124650 0 0 28 1 0 30
124660 0 0 35 1 0 33
124670 0 0 44 1 0 46
124680 0 0 30 3 0 23
124690 0 0 49 8 0 24
124700 0 0 51 1 4 28
124710 0 0 47 3 3 36
124720 6 0 46 1 0 28
124730 6 0 32 1 0 29
124740 15 0 45 5 0 35
124750 0 0 32 4 0 28
124760 31 0 42 1 6 31
124770 1 0 38 3 0 31
124780 21 0 38 8 0 31
124790 6 0 27 10 0 35
124800 16 0 39 5 0 28
124810 17 0 39 1 0 32
124820 23 0 32 1 0 35
124830 29 0 34 1 0 34
124840 11 0 31 8 0 33
124850 4 0 30 12 0 29
124860 32 0 36 1 1 26
124870 0 0 50 10 0 22
124880 0 0 25 1 0 31
124890 0 0 30 5 0 30
124900 0 0 43 4 0 24
124910 0 0 56 1 0 34
124920 0 0 44 1 0 36
124930 0 0 43 1 0 33
124940 0 0 37 8 0 33
124950 0 0 41 0 0 26
124960 0 0 28 1 0 24
124970 0 0 24 1 0 30
124980 0 0 44 1 0 37
124990 1 0 22 4 0 31
125000 0 0 12 7 10 29
125010 0 6 32 2 8 34
125020 0 3 29 2 20 28
125030 0 0 18 2 9 27
125040 0 0 26 1 18 30
125050 0 0 31 12 7 35
125060 0 0 14 10 11 29
125070 0 3 25 11 13 28
125080 0 7 25 5 1 33
125090 0 1 13 11 9 31
125100 0 1 26 8 2 26
125110 0 3 19 7 3 31
125120 0 4 31 2 15 35
125130 0 0 36 1 12 24
125140 0 0 54 6 1 30
125150 0 8 40 7 6 24
125160 0 2 21 7 14 32
125170 0 1 25 4 27 33
125180 0 0 43 9 12 33
125190 0 0 39 5 3 30
125200 0 0 49 2 0 33
125210 0 4 29 12 0 35
125220 0 2 37 9 4 27
125230 0 0 64 5 11 24
125240 0 5 60 7 2 32
125250 0 4 76 5 9 27
125260 0 3 65 2 18 29
125270 0 3 71 7 0 28
125280 0 3 58 4 0 25
125290 0 6 55 11 0 30
125300 0 3 66 7 11 25
125310 0 3 81 0 4 26
125320 0 0 72 0 5 31
125330 0 0 55 1 0 26
125340 0 1 62 9 0 28
125350 0 0 49 0 0 31
125360 0 0 51 1 2 38
125370 0 6 59 2 0 22
125380 0 0 54 27 0 40
125390 0 0 63 15 0 31
125400 0 1 65 34 0 22
125410 0 0 60 24 0 30
125420 0 1 45 4 0 26
125430 0 2 46 10 0 24
125440 0 0 62 1 0 28
125450 0 0 50 9 0 22
125460 0 3 51 0 0 21
125470 0 0 43 7 0 23
125480 0 3 42 4 0 25
125490 0 4 46 10 0 25
125500 0 3 59 12 0 27
125510 0 0 36 12 0 26
125520 0 0 56 0 0 28
125530 0 3 57 8 0 23
125540 0 0 50 3 3 29
125550 0 0 80 0 5 34
125560 0 0 47 5 0 31
125570 0 3 74 9 0 29
125580 0 0 82 6 0 29
125590 0 0 80 15 0 27
125600 0 4 71 18 0 32
125610 0 4 62 11 0 31
125620 0 4 60 10 1 28
125630 0 3 71 6 0 34
125640 0 5 71 0 2 17
125650 0 4 47 13 0 30
125660 0 4 32 10 0 30
125670 0 8 40 0 1 28
125680 0 4 48 2 0 31
125690 0 1 45 8 0 23
125700 0 0 53 7 0 29
125710 0 0 54 13 0 23
125720 0 0 46 8 1 25
125730 0 0 54 11 0 33
125740 0 4 49 3 0 28
125750 0 4 63 17 0 28
125760 0 2 50 11 0 26
125770 0 4 54 13 0 27
125780 0 6 58 35 0 25
125790 0 5 54 20 0 33
125800 0 4 50 14 0 23
125810 0 5 41 14 0 29
125820 0 4 43 11 1 33
125830 0 4 35 3 32 28
125840 0 4 62 5 2 31
125850 0 3 49 5 13 27
125860 0 1 42 4 2 33
125870 0 1 50 5 0 23
125880 0 1 26 4 0 36
125890 0 3 35 2 0 34
125900 0 6 30 15 6 35
125910 0 6 40 26 0 35
125920 0 1 28 11 0 31
125930 0 2 26 14 0 32
125940 0 2 34 13 0 37
125950 0 1 42 11 3 32
125960 0 1 35 4 0 27
125970 0 2 37 15 22 33
125980 0 1 39 16 11 34
125990 0 1 29 7 14 31
126000 0 2 16 3 15 37
126010 0 1 32 19 0 29
126020 0 2 23 17 0 34
126030 0 0 42 13 0 29
126040 0 2 37 8 0 27
126050 0 1 42 12 9 33
126060 0 1 33 12 3 20
126070 0 1 38 12 0 22
126080 0 1 37 18 2 28
126090 0 1 38 12 0 29
126100 0 1 28 9 0 26
126110 0 1 22 12 0 29
126120 0 1 18 12 0 26
126130 0 1 16 10 0 26
126140 0 1 22 11 0 30
126150 0 1 18 8 0 27
126160 0 1 22 21 0 31
126170 0 2 28 4 0 20
126180 0 1 23 9 0 22
126190 0 1 36 8 0 21
126200 0 1 29 5 1 33
126210 0 2 33 8 0 24
126220 0 1 24 7 0 25
126230 0 1 21 1 0 25
126240 0 1 16 12 0 29
126250 0 1 13 4 0 28
126260 0 1 21 14 0 24
126270 0 0 16 7 0 21
126280 0 0 27 10 0 22
126290 0 0 33 26 0 28
126300 0 0 33 29 0 32
126310 0 0 27 15 0 23
126320 0 0 30 10 0 23
126330 0 0 18 7 0 22
126340 0 0 31 15 0 23
126350 0 1 32 27 0 24
126360 0 1 22 17 0 25
126370 0 4 20 19 0 22
126380 0 8 23 26 0 26
126390 0 7 45 18 0 25
126400 0 14 24 20 0 34
126410 0 11 34 16 0 24
126420 0 6 37 10 0 29
126430 0 4 32 16 0 30
126440 0 7 42 21 0 33
126450 0 14 59 32 0 28
126460 0 9 21 29 0 22
126470 0 17 22 0 0 22
126480 0 6 37 0 0 24
126490 0 4 30 1 0 29
126500 0 5 56 0 0 28
126510 0 7 38 7 0 22
126520 0 15 56 11 6 26
126530 0 6 51 7 0 28
126540 0 4 39 4 0 26
126550 0 5 48 9 0 25
126560 0 4 43 8 0 35
126570 0 7 36 28 0 32
126580 0 10 25 24 0 27
126590 0 4 28 2 0 28
126600 0 4 31 1 0 34
126610 0 15 37 4 1 31
126620 0 15 47 5 0 29
126630 0 8 45 0 0 35
126640 0 9 26 0 0 30
126650 0 9 46 10 0 32
126660 0 7 33 6 0 24
126670 0 5 42 4 0 22
126680 0 6 35 1 0 32
126690 0 4 38 8 0 26
126700 0 13 35 9 0 28
126710 0 7 35 1 0 33
126720 0 1 32 10 6 25
126730 0 1 35 5 0 34
126740 0 1 23 1 0 28
126750 0 0 39 9 0 29
126760 0 1 27 0 0 33
126770 0 0 31 1 0 29
126780 0 1 37 4 0 31
126790 0 5 35 0 2 31
126800 0 1 49 2 0 35
126810 0 1 41 0 0 29
126820 0 1 45 13 0 25
126830 0 0 45 6 1 32
126840 0 1 45 9 0 32
126850 0 0 32 9 0 39
126860 0 0 38 7 0 34
126870 0 1 54 5 0 33
126880 0 2 40 4 0 37
126890 0 1 28 1 0 25
126900 0 1 64 6 5 35
126910 0 1 43 1 2 35
126920 0 1 34 7 0 37
126930 0 2 33 1 0 32
126940 0 3 52 4 0 39
126950 0 5 39 1 0 32
126960 0 9 35 0 11 32
126970 0 4 34 0 9 29
126980 0 7 46 1 0 28
126990 0 4 32 1 0 23
127000 0 3 44 11 0 26
127010 0 4 38 3 0 34
127020 0 4 39 1 0 37
127030 0 1 36 1 0 31
127040 0 4 40 5 1 34
127050 0 6 43 0 0 32
127060 0 4 43 0 1 34
127070 0 1 39 5 4 37
127080 0 1 36 11 0 37
127090 0 1 41 4 1 35
127100 0 0 33 3 1 31
127110 0 1 41 7 0 31
127120 0 8 39 6 8 35
127130 0 1 42 1 2 32
127140 0 6 30 5 1 30
127150 0 5 33 2 3 27
127160 0 5 38 2 17 26
127170 0 0 35 1 0 37
127180 0 6 38 0 7 24
127190 0 3 42 7 5 28
127200 0 1 35 4 15 25
127210 0 1 31 3 9 27
127220 0 8 38 6 18 25
127230 0 11 29 10 17 32
127240 0 5 43 10 15 18
127250 0 1 29 2 27 30
127260 0 1 51 6 9 22
127270 0 1 45 11 8 26
127280 0 1 56 11 0 23
127290 0 1 49 7 0 32
127300 0 1 59 12 15 31
127310 0 1 52 0 5 35
127320 0 1 48 0 32 23
127330 0 1 37 8 18 26
127340 0 1 50 0 1 26
127350 0 0 54 1 12 22
127360 0 0 52 8 0 18
127370 0 2 34 1 0 10
127380 0 1 34 0 1 12
127390 0 1 36 13 1 6
127400 0 4 41 5 1 2
127410 0 1 40 8 0 0
127420 0 1 47 0 0 19
127430 0 1 31 0 5 16
127440 0 1 37 7 20 22
127450 0 1 37 8 5 22
127460 0 2 40 8 1 22
127470 0 2 59 3 0 19
127480 0 1 49 5 4 22
127490 0 1 32 8 0 20
127500 0 1 28 3 2 21
127510 0 6 32 1 8 26
127520 0 4 36 4 0 27
127530 0 1 36 0 6 28
127540 0 1 30 0 2 23
127550 0 1 30 4 0 20
127560 0 1 49 0 5 16
127570 0 1 58 2 0 2
127580 0 1 49 2 0 1
127590 0 1 35 0 5 3
127600 0 3 38 0 0 5
127610 0 1 43 0 2 7
127620 0 1 40 0 4 17
127630 0 5 44 2 0 11
127640 0 1 40 30 0 11
127650 0 1 35 31 4 8
127660 0 1 45 12 0 15
127670 0 1 49 25 0 7
127680 0 3 34 19 0 13
127690 0 1 43 25 1 10
127700 0 1 37 8 3 8
127710 0 0 27 0 0 1
127720 0 0 31 1 0 0
127730 0 0 33 1 0 0
127740 0 0 37 0 0 6
127750 0 0 47 0 0 0
127760 0 0 28 0 7 0
127770 0 1 33 0 9 0
127780 0 0 34 0 0 13
127790 0 0 24 2 0 4
127800 0 0 11 7 0 18
127810 0 0 33 9 0 16
127820 0 0 52 1 0 13
127830 0 0 51 14 0 18
127840 0 0 29 23 0 15
127850 0 0 30 9 0 12
127860 0 0 43 10 0 19
127870 0 0 50 6 0 12
127880 0 0 56 6 0 17
127890 0 0 33 0 0 5
127900 0 0 42 0 0 8
127910 0 0 56 0 0 1
127920 0 0 38 0 0 4
127930 0 0 47 0 0 2
127940 0 0 48 7 0 7
127950 0 0 51 7 0 9
127960 0 0 57 1 0 22
127970 0 0 59 0 0 21
127980 0 0 63 0 0 16
127990 0 0 56 1 0 5
128000 0 0 53 0 0 12
128010 0 1 60 0 0 0
128020 0 5 32 1 0 11
128030 0 2 30 12 0 14
128040 0 1 36 0 0 7
128050 0 0 30 0 0 15
128060 0 1 38 8 0 5
128070 0 2 49 3 0 0
128080 0 4 45 0 0 2
128090 0 1 40 0 0 0
128100 0 3 41 0 0 0
128110 0 1 44 0 0 18
128120 0 1 52 0 0 8
128130 0 2 37 0 0 22
128140 0 3 42 0 0 16
128150 0 1 43 0 0 27
128160 0 7 27 0 0 13
128170 0 3 34 0 0 10
128180 0 5 45 0 0 23
128190 0 1 37 0 0 17
128200 0 2 45 0 0 30
128210 0 3 34 0 0 25
128220 0 2 29 0 0 14
128230 0 2 41 0 0 8
128240 0 1 51 0 0 6
128250 0 1 37 0 0 17
128260 0 13 28 0 0 29
128270 0 6 34 0 0 25
128280 0 6 43 0 0 3
128290 0 6 40 0 0 36
128300 0 1 35 0 0 35
128310 0 4 34 0 0 24
128320 0 5 40 0 0 9
128330 0 12 42 0 0 7
128340 0 9 45 0 0 17
128350 0 13 53 0 0 13
128360 0 3 53 0 0 9
128370 0 10 47 0 0 3
128380 0 5 49 0 0 8
128390 0 12 37 0 0 5
128400 0 5 42 0 0 20
128410 0 1 40 0 0 10
128420 0 1 40 0 0 9
128430 0 1 45 0 0 7
128440 0 1 40 0 0 7
128450 0 1 36 0 0 20
128460 0 1 45 0 0 2
128470 0 1 38 0 5 16
128480 0 1 36 0 0 11
128490 0 1 35 0 0 12
128500 0 1 39 0 16 3
128510 0 1 38 0 1 9
128520 0 1 47 1 0 2
128530 0 1 40 0 0 0
128540 0 4 43 0 0 0
128550 0 5 41 0 3 1
128560 0 9 43 0 5 0
128570 0 3 39 0 0 0
128580 0 5 38 0 0 0
128590 0 1 36 0 0 8
128600 0 3 39 0 0 7
128610 0 2 57 0 0 1
128620 0 0 32 0 0 7
128630 0 1 37 0 0 10
128640 0 2 46 0 0 1
128650 0 1 32 0 0 6
128660 0 8 39 0 1 3
128670 0 7 49 0 0 10
128680 0 4 34 0 3 10
128690 0 10 42 0 3 2
128700 0 15 50 0 0 1
128710 0 9 31 0 0 0
128720 0 7 44 0 0 1
128730 0 12 34 0 0 0
128740 0 16 35 1 0 5
128750 0 1 34 0 0 0
128760 0 16 34 0 0 8
128770 0 2 35 0 0 1
128780 0 7 34 0 0 1
128790 0 15 39 0 0 0
128800 0 13 42 0 0 10
128810 0 9 39 0 0 0
128820 0 10 46 0 0 1
128830 0 27 34 0 0 3
128840 0 16 27 0 0 5
128850 0 11 38 0 0 7
128860 0 10 41 0 0 2
128870 0 12 45 0 0 2
128880 0 13 42 0 0 3
128890 0 12 37 6 0 5
128900 0 13 47 0 4 0
128910 0 13 46 0 4 2
128920 0 16 44 0 0 0
128930 0 9 35 0 0 0
128940 0 13 42 1 0 3
128950 0 17 40 1 0 1
128960 0 11 41 0 0 7
128970 0 13 43 0 6 6
128980 0 10 36 0 0 4
128990 0 11 41 0 15 3
129000 0 33 44 0 0 4
129010 0 8 38 0 0 10
129020 0 14 39 0 0 6
129030 0 15 39 0 0 7
129040 0 29 37 0 0 7
129050 0 56 34 0 7 15
129060 0 58 30 0 9 14
129070 0 62 35 0 0 3
129080 0 102 41 0 4 10
129090 0 63 24 0 6 11
129100 0 79 31 0 0 7
129110 0 83 47 1 0 8
129120 0 82 39 0 0 5
129130 0 91 28 0 0 9
129140 0 92 41 0 0 27
129150 0 73 40 0 0 29
129160 0 94 37 2 0 25
129170 0 100 42 0 0 27
129180 0 86 45 0 0 24
129190 0 110 40 33 0 23
129200 0 72 39 0 0 21
129210 0 102 42 0 0 10
129220 0 84 33 0 0 1
129230 0 82 40 0 0 20
129240 0 113 40 0 0 19
129250 0 84 40 3 0 8
129260 0 91 35 16 0 7
129270 0 89 39 16 0 2
129280 0 82 29 18 0 0
129290 0 78 42 9 0 0
129300 0 62 35 0 0 5
129310 0 64 38 0 0 13
129320 0 96 37 10 0 20
129330 0 115 32 6 0 8
129340 0 89 42 26 0 34
129350 0 83 42 0 0 24
129360 0 72 38 5 0 16
129370 0 69 42 0 0 27
129380 0 75 34 0 0 28
129390 0 86 37 0 0 23
129400 0 94 20 0 0 10
129410 0 94 39 1 0 10
129420 0 75 40 0 0 18
129430 0 89 33 8 0 13
129440 0 78 32 3 0 24
129450 0 88 39 9 0 19
129460 0 87 33 7 0 20
129470 0 66 36 10 0 9
129480 0 78 40 8 0 5
129490 0 73 41 0 0 26
129500 0 67 34 0 0 12
129510 0 73 36 0 0 15
129520 0 91 39 5 0 23
129530 0 78 48 1 0 36
129540 0 86 29 5 0 26
129550 0 74 32 6 0 18
129560 0 84 26 0 0 44
129570 0 67 44 8 0 23
129580 0 89 28 6 0 22
129590 0 75 39 10 0 26
129600 0 83 33 11 0 27
129610 0 84 25 5 0 18
129620 0 82 39 4 0 20
129630 0 65 28 12 0 20
129640 0 93 39 1 0 32
129650 0 67 35 0 0 23
129660 0 99 41 9 0 29
129670 0 88 34 4 0 18
129680 0 92 36 9 0 21
129690 0 77 39 0 0 25
129700 0 84 37 0 0 21
129710 0 83 35 6 0 25
129720 0 57 36 12 0 28
129730 0 62 21 1 0 21
129740 0 66 37 5 0 13
129750 0 55 42 1 0 18
129760 0 70 31 0 0 20
129770 0 44 22 0 0 10
129780 0 66 33 2 0 14
129790 0 68 39 1 0 14
129800 0 65 39 0 0 4
129810 0 67 31 0 0 7
129820 0 50 34 0 0 12
129830 0 59 41 0 0 16
129840 0 63 48 0 0 10
129850 0 53 39 0 0 2
129860 0 54 26 0 0 15
129870 0 59 27 0 0 7
129880 0 74 37 0 2 1
129890 0 66 35 0 0 1
129900 0 104 40 0 0 10
129910 0 88 33 0 0 7
129920 0 83 40 0 0 3
129930 0 79 38 0 0 9
129940 0 99 25 0 0 0
129950 0 79 37 0 0 10
129960 0 80 33 0 0 1
129970 0 90 33 0 0 7
129980 0 83 44 0 0 7
129990 0 92 38 0 2 0
130000 0 84 42 0 17 9
130010 0 61 41 0 0 15
130020 0 85 42 1 0 0
130030 0 88 43 0 31 6
130040 0 96 42 0 20 0
130050 0 82 39 0 41 2
130060 0 80 39 0 43 4
130070 0 76 47 0 55 5
130080 0 104 42 0 58 4
130090 0 103 38 0 103 3
130100 0 84 32 0 79 5
130110 0 94 42 0 69 2
130120 0 84 43 0 29 4
130130 0 83 43 0 27 2
130140 0 101 39 0 20 6
130150 0 81 37 0 13 10
130160 0 79 44 0 15 8
130170 0 62 37 0 12 20
130180 0 81 38 0 7 15
130190 0 102 37 0 8 14
130200 0 62 42 0 7 15
130210 0 65 40 0 0 22
130220 0 85 41 0 0 35
130230 0 68 37 0 0 3
130240 0 81 36 0 0 29
130250 0 73 42 0 8 9
130260 0 79 39 0 21 14
130270 0 66 33 0 19 23
130280 0 72 34 0 27 31
130290 0 48 46 0 27 17
130300 0 83 39 0 21 25
130310 0 84 38 0 17 18
130320 0 66 43 0 23 15
130330 0 73 46 0 0 29
130340 0 83 40 0 3 35
130350 0 67 40 0 0 15
130360 0 89 40 0 10 31
130370 0 79 36 0 11 35
130380 0 75 42 0 34 15
130390 0 61 39 0 46 12
130400 0 119 44 0 56 1
130410 0 96 31 0 27 1
130420 0 84 37 0 52 1
130430 0 74 29 0 33 0
130440 0 103 36 0 54 5
130450 0 68 27 0 24 4
130460 0 92 29 0 40 8
130470 0 77 37 0 45 6
130480 0 88 33 0 30 1
130490 0 83 27 0 39 1
130500 0 74 31 0 24 1
130510 0 66 32 0 26 9
130520 0 97 29 0 26 0
130530 0 88 29 0 28 0
130540 0 105 37 0 46 1
130550 0 87 34 0 39 3
130560 0 86 32 0 28 2
130570 0 83 29 0 37 2
130580 0 96 31 0 64 9
130590 0 120 30 0 31 1
130600 0 76 41 0 33 1
130610 0 95 38 0 32 1
130620 0 101 38 0 20 14
130630 0 83 28 0 3 20
130640 0 107 31 0 25 8
130650 0 93 14 0 24 11
130660 0 62 9 0 13 10
130670 0 77 14 0 38 18
130680 0 85 8 0 21 9
130690 0 76 7 0 14 8
130700 0 67 7 0 0 12
130710 0 31 18 0 8 3
130720 0 52 16 0 12 1
130730 0 37 18 0 3 13
130740 0 30 8 0 0 18
130750 0 27 24 0 0 23
130760 0 34 17 0 4 8
130770 0 30 28 0 0 10
130780 0 26 18 0 0 29
130790 0 33 25 0 0 8
130800 0 30 15 0 1 0
130810 0 29 25 0 1 2
130820 0 31 27 0 5 0
130830 0 24 21 0 2 1
130840 0 31 18 0 1 0
130850 0 28 21 0 4 2
130860 0 27 19 0 4 17
130870 0 32 18 0 2 18
130880 0 31 15 0 0 3
130890 0 35 15 0 0 0
130900 0 32 15 0 5 1
130910 0 26 15 0 0 0
130920 0 31 24 0 0 1
130930 0 34 19 0 0 0
130940 0 31 13 0 0 0
130950 0 28 11 4 0 1
130960 0 25 14 1 0 10
130970 0 24 11 0 0 12
130980 0 29 13 3 0 0
130990 0 31 17 2 0 13
131000 0 36 20 0 0 1
131010 0 28 19 17 0 1
131020 0 33 17 10 0 6
131030 0 17 23 0 0 1
131040 0 9 17 8 0 18
131050 0 8 1 16 0 10
131060 0 17 0 7 0 4
131070 0 14 1 2 0 1
131080 0 9 15 8 0 10
131090 0 15 15 4 0 12
131100 1 8 14 3 0 15
131110 3 12 15 8 0 15
131120 10 10 14 10 0 25
131130 15 3 16 9 0 16
131140 4 5 13 6 0 28
131150 8 7 17 0 0 33
131160 0 10 5 0 0 3
131170 0 9 12 5 0 1
131180 0 10 11 5 0 8
131190 0 13 8 4 0 13
131200 0 4 14 2 0 11
131210 0 2 16 0 0 0
131220 0 5 18 6 0 0
131230 0 0 19 12 0 5
131240 0 1 23 6 0 0
131250 0 1 21 0 0 6
131260 0 13 11 15 0 9
131270 0 11 14 37 0 9
131280 0 10 12 44 0 1
131290 0 4 12 33 0 1
131300 5 5 13 32 0 12
131310 0 10 14 21 0 4
131320 0 3 17 34 0 8
131330 8 0 21 36 0 0
131340 8 0 19 26 0 5
131350 4 5 15 12 0 4
131360 0 3 12 22 0 13
131370 0 6 14 32 0 5
131380 4 1 13 17 0 3
131390 7 10 9 6 0 7
131400 14 8 17 4 0 1
131410 6 0 21 6 0 1
131420 1 0 21 0 0 1
131430 8 0 22 2 0 5
131440 0 0 21 6 0 10
131450 13 0 13 7 0 16
131460 7 0 22 0 0 10
131470 6 0 12 0 0 18
131480 7 1 18 0 0 10
131490 6 1 12 0 0 4
131500 9 0 20 0 0 38
131510 23 0 15 0 0 10
131520 6 0 11 0 0 18
131530 1 0 18 0 0 2
131540 7 0 12 0 0 9
131550 7 0 19 0 0 9
131560 3 0 20 0 0 1
131570 13 3 17 0 0 5
131580 17 13 17 0 0 1
131590 5 0 11 0 0 16
131600 8 6 16 0 0 10
131610 8 0 12 1 0 4
131620 0 4 21 0 0 2
131630 7 4 12 0 0 15
131640 15 8 12 0 0 11
131650 14 1 12 0 0 16
131660 3 0 17 0 0 14
131670 5 0 12 0 0 15
131680 0 5 14 0 0 7
131690 0 2 12 0 0 6
131700 0 0 14 0 1 1
131710 0 0 13 0 0 0
131720 0 21 13 0 0 11
131730 0 0 13 0 0 13
131740 0 6 16 0 0 13
131750 0 13 15 0 0 13
131760 0 11 20 0 1 2
131770 0 0 13 0 38 2
131780 0 0 8 0 0 23
131790 0 7 8 0 6 2
131800 0 0 14 0 5 8
131810 0 4 18 0 17 4
131820 0 4 8 0 16 6
131830 0 2 11 0 21 6
131840 0 0 13 0 13 18
131850 0 1 12 0 9 12
131860 0 1 19 0 0 14
131870 0 2 17 0 0 8
131880 0 4 10 0 0 7
131890 0 4 14 0 0 10
131900 0 10 13 0 0 26
131910 0 8 16 0 0 12
131920 0 14 13 0 0 16
131930 0 16 11 0 0 9
131940 0 10 10 0 0 7
131950 0 8 15 0 0 19
131960 0 6 15 0 0 16
131970 0 9 13 0 0 15
131980 4 1 14 0 0 21
131990 0 2 19 0 0 36
132000 0 6 21 0 0 43
132010 0 5 18 0 0 41
132020 0 12 11 0 0 34
132030 0 6 16 1 0 42
132040 0 0 15 0 0 45
132050 0 2 17 1 0 39
132060 0 0 16 0 0 29
132070 4 2 18 1 0 41
132080 0 0 14 1 0 41
132090 0 0 17 0 0 29
132100 0 1 21 0 1 56
132110 0 0 16 2 1 60
132120 2 6 12 3 2 48
132130 6 3 17 2 0 50
132140 0 4 12 2 0 47
132150 0 6 18 1 0 52
132160 3 0 16 1 0 41
132170 3 5 18 2 0 29
132180 0 1 30 0 0 27
132190 6 0 29 1 0 54
132200 5 1 17 0 0 28
132210 6 0 16 0 0 30
132220 5 1 21 0 0 18
132230 1 1 16 0 0 33
132240 7 4 18 0 0 25
132250 4 1 20 0 0 26
132260 8 1 15 0 0 20
132270 15 0 21 0 0 36
132280 15 1 24 0 0 30
132290 19 0 18 0 0 44
132300 13 0 15 0 0 24
132310 9 0 20 0 0 29
132320 0 1 20 0 0 32
132330 21 20 14 0 0 47
132340 17 11 15 0 0 44
132350 10 16 9 0 0 34
132360 8 24 9 0 0 44
132370 4 6 10 0 0 45
132380 3 9 12 0 0 23
132390 0 3 15 0 0 29
132400 2 3 15 4 0 23
132410 10 4 17 0 0 24
132420 0 3 15 0 0 15
132430 3 24 10 0 0 25
132440 17 19 11 0 0 13
132450 3 8 11 0 0 19
132460 12 1 18 0 0 30
132470 21 3 14 0 0 25
132480 15 7 17 7 0 29
132490 0 20 12 0 0 19
132500 0 3 20 0 0 43
